question_id,question_text,question_order,clone_type,n_clones,base_jaccard_mean,base_jaccard_median,base_jaccard_p10,base_spearman_mean,base_kendall_mean,any_rank_change_pct,n_changed_mean,avg_pos_moved_mean,max_pos_moved_mean,voter_nan_pct,candidate_nan_pct,candidate_var,voter_var,combined_var,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,rank_jaccard,rank_spearman,rank_kendall,composite_rank,impact,crw_improvement_jaccard,voter_r2,candidate_r2,voter_max_abs_corr,candidate_max_abs_corr,voter_sum_r2,candidate_sum_r2,voter_n_corr_neighbors,candidate_n_corr_neighbors
32245,Should busy sections of highways be widened?,32,identical,4,0.7203656849156779,0.7560975609756098,0.44,0.9623151946442512,0.889448947752745,0.9721542080752796,954.1412693840318,49.52521403752272,247.52064429401315,0.0278457919247203,0.0,1753.64218783678,1577.0235503318395,2765535.0290740537,0.999803505250112,1.0,1.0,0.9999992782691588,0.999979503898942,9.0,10.0,11.0,10.0,0.2796343150843221,0.2794378203344341,0.6091392366270769,0.8116997502199813,0.7365356285886383,0.7458517848337544,5.6608290418700316,21.526687641631224,26,61
32267,Should automatic facial recognition be banned in public spaces?,54,identical,4,0.6850831207868583,0.7142857142857143,0.4117647058823529,0.969651720442246,0.8988947048719002,0.9648086802054828,975.6260742234384,45.24848335800786,278.1747323443276,0.0351913197945172,0.0,1181.0853440876074,1373.2189404050075,1621888.7647358682,0.999791821892082,1.0,1.0,0.9999991500817372,0.9999771169519346,2.0,16.0,14.0,10.666666666666666,0.3149168792131417,0.31470870110522375,0.2429573738719757,0.35622607646848126,0.3830407501067589,0.43206225677261606,1.1637602511065024,3.7507405756307586,1,10
32236,Do you support tax cuts at the federal level over the next four years?,23,identical,4,0.7112477442313128,0.7560975609756098,0.4117647058823529,0.9668229216007576,0.8989579323713273,0.9343703490325987,918.9294253204666,44.64265565488351,246.9948389264967,0.0656296509674012,0.0,1674.251899203261,1448.660909901867,2425423.279704725,0.9991894123382014,1.0,1.0,0.9999985358914214,0.999888134552091,8.0,13.0,15.0,12.0,0.28875225576868724,0.2879416681068886,0.3536191799965731,0.7483461953182735,0.42440322028798366,0.7392796835639799,2.855952702748917,20.279792657177236,7,60
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,33,identical,4,0.7368509131764932,0.7560975609756098,0.4693877551020408,0.9623118495757308,0.8920546820178228,0.9749387872677516,913.2759373949782,48.70245402880534,267.77473714532624,0.0250612127322483,0.0,1893.0797722090504,1668.1393204158094,3157920.804705721,0.9988908479701932,1.0,1.0,0.9999980374013498,0.9998286801826554,15.0,9.0,13.0,12.333333333333334,0.2631490868235068,0.2620399347937,0.5210903500513595,0.7688664334472395,0.5206576185088593,0.7458517848337544,6.486986793411163,21.853584271787934,37,61
32264,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",51,identical,4,0.7317529462628974,0.7560975609756098,0.4693877551020408,0.962864529537894,0.8897545012966512,0.9480531950645734,948.9439003312688,49.84574503450071,256.2348648518892,0.0519468049354265,0.0,1866.353614820024,1415.8376065667635,2642453.63501401,0.9998742620618496,1.0,1.0,0.9999991185485164,0.9999753599643214,14.0,11.0,12.0,12.333333333333334,0.26824705373710256,0.26812131579895215,0.6048698934107576,0.7444544084958388,0.7754187904946298,0.7757199736672917,4.62676599898037,16.967061194941138,20,60
32252,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",39,identical,4,0.7089547031797143,0.7142857142857143,0.4693877551020408,0.9722984148760024,0.9023538127226762,0.9157904844207596,925.5648614911902,42.57656867263959,251.1435978683566,0.0842095155792404,0.0,1403.2987430658754,1193.2370287615088,1674468.022640685,0.9998349305413594,1.0,1.0,0.9999991878845887,0.9999699782593408,7.0,19.0,16.0,14.0,0.2910452968202857,0.2908802273616451,0.20684608829769646,0.5020802319479765,0.3128876473260064,0.5806503448427225,2.0107309164058904,11.08557209610923,1,54
32223,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,10,identical,4,0.7439038341645426,0.8,0.5,0.9706306284053275,0.9068317012538694,0.9765711267943732,976.6889433002063,41.46149405490336,288.2240386000288,0.0234288732056267,0.0,1562.2494828948809,1210.1253083109048,1890517.637146719,0.9996281776560286,1.0,1.0,0.9999975579102623,0.9999390690384224,16.0,17.0,18.0,17.0,0.25609616583545736,0.255724343491486,0.2955584118838791,0.653040617642485,0.3561594349343629,0.6683017242761262,2.1482851465789885,15.7071919084379,2,59
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,36,identical,4,0.7447301497509806,0.8,0.3846153846153846,0.9670009175740136,0.9083542018229962,0.972346248019588,924.02362091315,42.63910048975319,281.1743962744251,0.0276537519804119,0.0,1867.322596075673,1664.383221974159,3107940.39892158,0.998830949747056,1.0,1.0,0.999997771214644,0.9998203520105368,18.0,15.0,19.0,17.333333333333332,0.2552698502490194,0.2541007999960754,0.38132997063657825,0.773324151473872,0.42416381428383926,0.7695261982232471,4.6445901452427405,21.518927954859098,21,60
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,identical,4,0.7703585603542747,0.8,0.5319148936170213,0.9710336741249124,0.902553929399979,0.979043641077344,921.4014114935908,43.86477373882689,248.88326371885356,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454,0.9998834763649004,1.0,1.0,0.9999993483433944,0.9999820073975144,23.0,18.0,17.0,19.333333333333332,0.22964143964572525,0.22952491601062563,0.5470979617909915,0.7861063491173781,0.604714896916647,0.7479897296472675,7.338219109501263,19.981811671962078,33,58
32215,Should the federal government allocate more funding for health insurance premium subsidies?,2,identical,4,0.753317578900391,0.8,0.5,0.97472829842685,0.9126880364320848,0.9842287195736712,960.697945172596,38.48033300547506,243.77977819386436,0.0157712804263286,0.0,1547.6497714149584,1256.2065388351623,1944167.7626782155,0.9963181509934392,1.0,1.0,0.9999940928061092,0.9994334666240816,19.0,22.0,20.0,20.333333333333332,0.24668242109960903,0.24300057209304826,0.4702403785957332,0.7584932768157042,0.5883191104768403,0.7523786263746719,5.202714610784924,20.617350418263268,22,61
32230,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,17,identical,4,0.7566586563233169,0.8461538461538461,0.4117647058823529,0.9727224274062672,0.91635822533988,0.9438523212828268,920.1321954966631,38.23716307919161,262.97731528157857,0.0561476787171731,0.0,1652.3103821851143,1561.306664343892,2579763.211270222,0.999798104849008,1.0,1.0,0.999999022411189,0.9999741115736082,20.0,20.0,22.0,20.666666666666668,0.24334134367668314,0.24313944852569114,0.46361062056398883,0.7436111637893421,0.4887294242321207,0.7457261596776905,6.099672493861414,19.87534745478089,31,60
32253,Should direct payments only be granted to farmers with proof of ecological performance?,40,identical,4,0.7585158323799481,0.8,0.5,0.9766707435001328,0.9174043385423666,0.9422199817562052,936.8560900667338,36.274980204628925,239.17799702338087,0.0577800182437947,0.0,1509.533357534231,1140.0232328049738,1720903.0982831204,0.9997740709627728,1.0,1.0,0.999999064432306,0.9999734453960876,21.0,24.0,23.0,22.666666666666668,0.24148416762005187,0.2412582385828247,0.4053637188804038,0.7223373016102803,0.4634857195781945,0.7243882510244913,4.041672589171155,19.833759136689345,10,61
32244,Are you in favor of stricter controls on equal pay for women and men?,31,identical,4,0.7787336182889216,0.8,0.5319148936170213,0.9731097198895058,0.913071721461427,0.9844927744970954,957.0205002640548,38.808112950467454,261.7339286571607,0.0155072255029046,0.0,1676.8858738603835,1353.431993962921,2269550.991907114,0.9992343565575218,1.0,1.0,0.9999983784994833,0.999868326413893,26.0,21.0,21.0,22.666666666666668,0.22126638171107837,0.22050073826860017,0.5039008902817366,0.7270348081847813,0.5154741621402401,0.7497821261434118,6.194692273179344,20.415085107101426,31,60
32256,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],43,identical,4,0.7734276625589445,0.8,0.5319148936170213,0.9766791625449652,0.9180926012231878,0.9846608094483652,977.2507801622736,35.89251082009314,278.1200249651928,0.0153391905516347,0.0,1465.3974430239025,1124.8582965571595,1648364.471539084,0.997972275990272,1.0,1.0,0.999996443377328,0.9996641275270975,24.0,25.0,24.0,24.333333333333332,0.22657233744105554,0.2245446134313276,0.3907623822909455,0.6911544613357327,0.44644680444335794,0.7349478692943746,4.037628519966509,18.67744630599094,16,58
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,identical,4,0.7845968986419858,0.8,0.5,0.9805969650702546,0.9237556102143546,0.6410053291084545,612.5054491334198,33.18815323499824,123.43821114791876,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583,0.9981788828336278,1.0,1.0,0.9999982497074128,0.9996991199560032,27.0,29.0,25.0,27.0,0.21540310135801422,0.21358198419164198,0.27612377170097435,0.5040975122901996,0.3402714326237089,0.517979472801909,2.871639093853228,9.091527299243385,4,45
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,identical,4,0.7594947130162215,0.7560975609756098,0.4693877551020408,0.9820245069476978,0.9280236019940352,0.6410533390945317,640.6974890777282,31.537580131536167,127.44877334485572,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024,0.9998757592547626,1.0,1.0,0.9999993355101378,0.9999812838519336,22.0,34.0,29.0,28.333333333333332,0.2405052869837785,0.24038104623854106,0.20611554318916026,0.3734994094529849,0.26719607267030276,0.3902671794490266,1.018228856782155,5.69970720815912,0,30
32262,Are you in favour of lowering the voting age to 16?,49,identical,4,0.8013045449224089,0.8947368421052632,0.4117647058823529,0.9780252158193616,0.9280171983750974,0.6424696336838063,621.9302895002161,33.04757803617321,143.23332853233472,0.3575303663161938,0.0,2041.7593107281828,1720.7550121618365,3513367.567563617,0.9917728419407508,1.0,0.945945945945946,0.9999807400005908,0.9983270358988624,34.0,26.0,28.0,29.333333333333332,0.19869545507759112,0.1904682970183419,0.4188771514442471,0.7622682394192404,0.509295410125246,0.7604073915287469,5.355296349169873,19.589665520831208,27,61
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,identical,4,0.8042929565127094,0.8461538461538461,0.5,0.97816069110131,0.9240619581969668,0.6176244658889048,619.0876182245908,34.47279683736899,124.3808152095636,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123,0.9999088918712624,1.0,1.0,0.9999992857882736,0.9999805155556348,37.0,27.0,26.0,30.0,0.19570704348729062,0.19561593535855304,0.32755150913700304,0.6764606669854432,0.4218845035448406,0.5918785062764674,2.025126448781347,7.231850230194971,6,33
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,20,identical,4,0.8000930500681667,0.8,0.5319148936170213,0.981295354713278,0.9284617609919364,0.6285707427144847,640.6023812953094,32.0514754299215,143.40097940371598,0.3714292572855154,0.0,1549.756714803765,1002.0406308790988,1552919.1962110838,0.9998874373594844,1.0,1.0,0.999999336367539,0.9999814727489796,31.0,30.0,30.0,30.333333333333332,0.19990694993183333,0.1997943872913177,0.1806094523238565,0.47477713503156915,0.3004033943444497,0.5391572222367974,0.8700928880843325,2.607530444811357,1,8
32263,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,50,identical,4,0.7784734242414948,0.8,0.4693877551020408,0.9823007786301544,0.9289041137584216,0.5908108886648423,594.3001824379471,31.410048205478628,101.89855489941908,0.4091891113351577,0.0,1791.1523975904977,1366.4626989669644,2447542.939472661,0.99991551103993,1.0,1.0,0.9999993445536974,0.9999817179248188,25.0,35.0,32.0,30.666666666666668,0.2215265757585052,0.22144208679843524,0.19344788399001756,0.5177743024671994,0.2563479309797247,0.4474118866095134,0.6748277555308757,5.110832161360003,0,25
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],60,identical,4,0.8171285702727867,0.8461538461538461,0.5319148936170213,0.9765066857827196,0.9264370442671434,0.9426760766239378,923.9099332661192,34.31996868759781,272.03365500024006,0.0573239233760622,0.0,1676.9520481900374,1144.1750281401526,1918726.6569275225,0.9979836861762618,1.0,1.0,0.9999961625360156,0.9996477487643916,42.0,23.0,27.0,30.666666666666668,0.18287142972721326,0.18085511590347503,0.5416569534455925,0.8064175796874433,0.524862826993615,0.7669211253919184,4.263247927380771,16.12295740693034,14,57
32242,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,29,identical,4,0.7915797671729558,0.8461538461538461,0.4693877551020408,0.981621211037768,0.929846163478402,0.609846848144414,615.572255029046,31.386523732213277,117.96826539920303,0.3901531518555859,0.0,1771.3119155388672,1444.7580629791703,2559117.172025857,0.9999039642679204,1.0,1.0,0.999999368430588,0.999982197928461,29.0,32.0,34.0,31.666666666666668,0.20842023282704425,0.20832419709496464,0.2083777806369118,0.6090320035216468,0.3315395564058798,0.6828914465928101,1.40806060903363,11.610472125923458,1,52
32260,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",47,identical,4,0.8015918409295785,0.8461538461538461,0.5652173913043478,0.9793281489352164,0.9295311546433856,0.9667050746555284,950.1802774977195,31.35656554755809,276.5561476787172,0.0332949253444716,0.0,1431.522094663324,924.8038457071912,1323877.138359456,0.9999178382555808,1.0,1.0,0.9999991113308004,0.9999763595483055,35.0,28.0,33.0,32.0,0.19840815907042153,0.1983259973260023,0.35640317345185113,0.6941213680393993,0.3909747940797541,0.7183415866765389,3.420042755133107,18.20729622673352,9,58
32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",53,identical,4,0.80788525249633,0.8461538461538461,0.5319148936170213,0.981706537014115,0.9287333080750844,0.6124153823995391,618.5836333957463,31.582052915402905,127.49659129098852,0.3875846176004609,0.0,1789.865543215619,1629.2908961138503,2916211.6348290797,0.999919135822772,1.0,1.0,0.9999992814483908,0.9999800723147524,38.0,33.0,31.0,34.0,0.19211474750366997,0.192033883326442,0.4423719804271897,0.6394984182404029,0.5404606130766274,0.6657211956639666,1.5782061007228907,5.371865499453357,3,20
32243,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",30,identical,4,0.7974559822274476,0.8,0.5,0.9847330405028832,0.9353078241944188,0.6192568054155264,622.5140909309137,27.984516709504724,116.27860194920544,0.3807431945844736,0.0,1522.0485776300516,1414.2647760010948,2152579.69070475,0.9990213249179116,1.0,1.0,0.999997889941306,0.9998277034732777,30.0,39.0,37.0,35.333333333333336,0.20254401777255238,0.201565342690464,0.2622897681724723,0.637831502017316,0.2785072382813906,0.6635481629619637,1.7354375456523776,11.983045581181278,0,53
32241,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",28,identical,4,0.8212117753563757,0.8461538461538461,0.5652173913043478,0.981569252318822,0.9338441601988142,0.9555907628786788,928.9824043401028,29.46922007007778,266.40328388304766,0.0444092371213212,0.0,1304.517012474806,985.5901251718552,1285719.085613859,0.9992913129279176,1.0,1.0,0.999998516887943,0.9998736709930248,43.0,31.0,36.0,36.666666666666664,0.17878822464362432,0.17807953757154193,0.3829864525919896,0.6827931702521126,0.4518191369938412,0.7063414870889496,4.110987725889326,16.7813859152384,13,59
32265,Should the Swiss Armed Forces expand their cooperation with NATO?,52,identical,4,0.8145786079271377,0.8461538461538461,0.5319148936170213,0.98314518273728,0.931947722904268,0.610542992942532,606.519948149215,29.903732512805814,114.28844399635123,0.3894570070574679,0.0,1738.04158962084,1412.971549171588,2455803.317411208,0.9998758275477728,1.0,1.0,0.9999994401183666,0.999984302119919,41.0,37.0,35.0,37.666666666666664,0.18542139207286235,0.18529721962063517,0.4343043478185973,0.6784843674133468,0.5404606130766274,0.6337583293763197,1.5948455018864431,3.7078738819103,3,12
32226,Should the federal government raise the requirements for the gymnasiale matura?,13,identical,4,0.7874480607603388,0.8,0.5,0.9865818027185542,0.939329899251845,0.616328196264823,624.3002064429402,26.40837578764488,124.82274713140332,0.3836718037351769,0.0,1465.2213720396444,1386.8676432740406,2032068.1111153776,0.9998885353009538,1.0,1.0,0.9999992077502272,0.9999780587139976,28.0,45.0,41.0,38.0,0.2125519392396612,0.212440474540615,0.14832836966530094,0.47280932735781467,0.253643954653264,0.5308442854581706,1.2280432829573196,11.263932603176197,0,54
32251,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,38,identical,4,0.802558962421729,0.8,0.5319148936170213,0.9865787616070718,0.9374035317150644,0.6186326755965241,616.3046713716453,27.096949564926412,119.55806807816026,0.3813673244034759,0.0,1474.4526910263828,1295.677017331857,1910414.4649059945,0.9981920055981776,1.0,1.0,0.9999982526373292,0.9997000531854748,36.0,44.0,39.0,39.666666666666664,0.19744103757827103,0.19563304317644858,0.25007876529546136,0.5163775184910746,0.36257781940636163,0.5273486287523595,2.8864268733448086,9.522217869517394,5,48
32248,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,35,identical,4,0.8125237827961385,0.8461538461538461,0.5319148936170213,0.9858973364599712,0.9369717733406164,0.6297229823803351,636.9098852561333,27.079351548853943,123.419679293293,0.3702770176196649,0.0,1423.6118989007498,1165.995294523041,1659924.7753452852,0.9998791108655644,1.0,1.0,0.9999992563341776,0.9999787637420396,40.0,42.0,38.0,40.0,0.18747621720386154,0.1873553280694259,0.20179826823096458,0.45338664581922394,0.2678700385419079,0.4578208278986278,0.7236174908124631,2.0376468815148963,0,7
32274,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",61,identical,4,0.8009818384945355,0.8,0.5319148936170213,0.9873591928573232,0.9393738592525772,0.6268663882087474,634.6761726439099,26.066453285840307,110.14710259734024,0.3731336117912526,0.0,1341.2122059496394,1189.8783187092845,1595879.3246477272,0.997446177635236,1.0,1.0,0.9999975787419644,0.9995727001767808,33.0,47.0,42.0,40.666666666666664,0.19901816150546447,0.1964643391407005,0.3315522384029471,0.5580216436089358,0.3830407501067589,0.43206225677261606,1.4407082316891993,3.1537270878553803,4,9
32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",34,identical,4,0.821973996042133,0.8947368421052632,0.5319148936170213,0.9853687902419374,0.9392930456287866,0.6358202506121273,618.663810072495,27.02812783309657,128.70589082529165,0.3641797493878727,0.0,1692.5195592411508,1516.8133644032723,2567236.2869709134,0.9999063597765812,1.0,1.0,0.9999992011144232,0.9999777810416935,44.0,41.0,40.0,41.666666666666664,0.17802600395786705,0.1779323637344482,0.44182089734000474,0.7246098421975511,0.5048094688272399,0.7277459489797601,5.22264174548972,19.17350682528182,23,62
32225,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",12,identical,4,0.8004319733524793,0.8,0.5319148936170213,0.9876862694569244,0.941988699698703,0.6306591771088387,634.6271544481252,24.93045643872934,125.30107062268952,0.3693408228911614,0.0,1413.2331643051884,1351.8066330750146,1910417.9655893457,0.9999001981710808,1.0,1.0,0.9999992829500988,0.9999803782172252,32.0,49.0,45.0,42.0,0.1995680266475207,0.1994682248186015,0.23355194665903722,0.514725843664135,0.3344796747181872,0.5593704232146283,2.8002099600439863,12.278298303254774,6,56
32237,Should married couples be taxed separately (individual taxation)? [BePart question],24,identical,4,0.843620871892166,0.8947368421052632,0.5652173913043478,0.9825844638434756,0.939733057832883,0.6200489701857986,629.1040616448221,28.07488629355022,160.90657256709397,0.3799510298142013,0.0,1397.7093755790256,837.4895033158833,1170566.9307336316,0.9982805133392244,1.0,1.0,0.9999983580913264,0.9997180351676074,49.0,36.0,43.0,42.666666666666664,0.15637912810783405,0.15465964144705846,0.1270323562601141,0.4524900391580201,0.21131878865083475,0.35520859725277837,0.5765585117808129,2.2319400777556826,0,6
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",14,identical,4,0.829917782734395,0.8461538461538461,0.6,0.98532765748402,0.9405067106018722,0.9875414086129916,955.6785971482068,26.07731595343844,256.449565509626,0.0124585913870084,0.0,1083.0953420834703,901.007634247124,975877.171834707,0.9999037016024972,1.0,1.0,0.9999992701374636,0.9999798255050132,47.0,40.0,44.0,43.666666666666664,0.17008221726560502,0.16998591886810221,0.4082034704492541,0.6043449493526676,0.5027990972468067,0.611208116036057,5.41454642917456,14.340248773593837,24,59
32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,11,identical,4,0.8112392700492043,0.8461538461538461,0.5319148936170213,0.9877761547293564,0.9427409881300914,0.587882279514139,585.7548610110903,24.504872920272955,116.33820634692016,0.412117720485861,0.0,1434.5342083470412,1142.1031177388318,1638385.991856163,0.999907594304071,1.0,1.0,0.999999284793921,0.9999803883837168,39.0,50.0,46.0,45.0,0.18876072995079574,0.18866832425486668,0.1836945463622478,0.460570492093449,0.319346246267636,0.5222500777768014,1.312174170318802,9.660768369313649,1,49
