question_id,question_text,alpha,base_jaccard_mean,base_spearman_mean,base_kendall_mean,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32215,Should the federal government allocate more funding for health insurance premium subsidies?,0.7,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7912407530031526,0.8,0.5652173913043478,0.9845583379996772,0.93219937225701
32215,Should the federal government allocate more funding for health insurance premium subsidies?,0.8,0.720542890991063,0.9644432562159548,0.8949812565086097,0.780636153521,0.8,0.5652173913043478,0.9823308396397692,0.927249122017559
32215,Should the federal government allocate more funding for health insurance premium subsidies?,0.9,0.720542890991063,0.9644432562159548,0.8949812565086097,0.772813816348311,0.8,0.5319148936170213,0.9805337623584368,0.9234668488099672
32215,Should the federal government allocate more funding for health insurance premium subsidies?,1.0,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7667713300956457,0.8,0.5319148936170213,0.9790551222721094,0.9204763352561092
32215,Should the federal government allocate more funding for health insurance premium subsidies?,1.1,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7620828511183168,0.8,0.5319148936170213,0.9778198367490888,0.9180484045792074
32215,Should the federal government allocate more funding for health insurance premium subsidies?,1.2,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7582708331803832,0.8,0.5,0.9767751752454692,0.9160499859359568
32215,Should the federal government allocate more funding for health insurance premium subsidies?,1.3,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7549392653731786,0.8,0.5,0.975878462671374,0.9143634801586938
32215,Should the federal government allocate more funding for health insurance premium subsidies?,1.4,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7521121106430749,0.8,0.5,0.975098390702876,0.9129149249312876
32215,Should the federal government allocate more funding for health insurance premium subsidies?,1.5,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7497483324727178,0.8,0.5,0.9744163593044172,0.9116640936247524
32215,Should the federal government allocate more funding for health insurance premium subsidies?,1.8,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7439988611028534,0.7560975609756098,0.5,0.9728053588732212,0.9087767743183632
32215,Should the federal government allocate more funding for health insurance premium subsidies?,2.1,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7402682806951751,0.7560975609756098,0.4693877551020408,0.971638258974554,0.9067341572156876
32215,Should the federal government allocate more funding for health insurance premium subsidies?,2.4,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7375533002580241,0.7560975609756098,0.4693877551020408,0.9707561736549348,0.9052169759002356
32215,Should the federal government allocate more funding for health insurance premium subsidies?,2.7,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7355398295114912,0.7560975609756098,0.4693877551020408,0.9700629867036218,0.9040418347595536
32215,Should the federal government allocate more funding for health insurance premium subsidies?,3.0,0.720542890991063,0.9644432562159548,0.8949812565086097,0.7338057490298854,0.7560975609756098,0.4693877551020408,0.9695079450507276,0.9031157739354784
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.01,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8113951204052472,0.8461538461538461,0.4693877551020408,0.9803761178607564,0.9313158737226076
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.1,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8167568547865074,0.8461538461538461,0.5,0.9839415774989336,0.93727485406697
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.2,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.863130317718823,0.8947368421052632,0.6363636363636364,0.9936421014588748,0.9613059581054636
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.3,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8841325503344155,0.945945945945946,0.6744186046511628,0.996299627413416,0.9704314360621686
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.4,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8785701864519933,0.8947368421052632,0.6744186046511628,0.9956491440267928,0.9680366914464572
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.5,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8702913330233845,0.8947368421052632,0.6363636363636364,0.9946846305061448,0.9647057980329992
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.6,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8627190789758037,0.8947368421052632,0.6363636363636364,0.9939881696952888,0.9620664735886872
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.7,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.853073421247205,0.8947368421052632,0.6,0.9924056243142806,0.9573453275989884
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.8,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8465066767612955,0.8947368421052632,0.5652173913043478,0.9911232832127008,0.9538681801257028
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.9,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8416880315304252,0.8947368421052632,0.5652173913043478,0.990074439596006,0.951206931279026
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",1.0,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8379391851279633,0.8947368421052632,0.5319148936170213,0.9892050031740623,0.9491066996695894
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",1.1,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8351429936479087,0.8947368421052632,0.5319148936170213,0.988474033805193,0.947400279369055
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",1.2,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8328484738049649,0.8947368421052632,0.5319148936170213,0.987852661445946,0.9460006111691762
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",1.3,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8309512051640837,0.8947368421052632,0.5319148936170213,0.9873175268043468,0.9448206349539848
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",1.4,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8293489417077382,0.8947368421052632,0.5319148936170213,0.9868528899143352,0.9438165244302684
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",1.5,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.827948388225772,0.8947368421052632,0.5,0.9864460521949714,0.9429513709669868
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",1.8,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8249621721696558,0.8461538461538461,0.5,0.9854811614231024,0.940950523258406
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",2.1,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8228218660233864,0.8461538461538461,0.5,0.984779610729993,0.939539441900822
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",2.4,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8213709730821456,0.8461538461538461,0.5,0.9842467001372892,0.9384898869778175
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",2.7,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8201594224024215,0.8461538461538461,0.5,0.9838280864931648,0.9376784543457616
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",3.0,0.8113951204052472,0.9803761178607564,0.9313158737226076,0.8193364150593532,0.8461538461538461,0.5,0.9834909530115898,0.9370375893014392
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.01,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.7860617597762953,0.8461538461538461,0.44,0.9685005475883324,0.9080445172341284
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.1,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.7912631059462122,0.8461538461538461,0.4693877551020408,0.9752490667690256,0.9180477952251134
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.2,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8541745317041923,0.8947368421052632,0.6,0.9925358569849994,0.9559176182181078
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.3,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.877617818318251,0.945945945945946,0.6744186046511628,0.9955967088193816,0.9663547344480362
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.4,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8804580691000969,0.945945945945946,0.6744186046511628,0.9958047370548582,0.9671931478597046
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.5,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8572709719361132,0.8947368421052632,0.6363636363636364,0.9928588504316934,0.9570602345734194
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.6,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.841536775811216,0.8947368421052632,0.6,0.990864706890194,0.9503937033534688
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.7,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.830190152951889,0.8947368421052632,0.5652173913043478,0.9883127146926408,0.9439831718369702
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.8,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8224371661317922,0.8947368421052632,0.5319148936170213,0.986232741586584,0.9392489038112436
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.9,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.817025563078943,0.8947368421052632,0.5319148936170213,0.9845228463475604,0.9356100429475144
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.0,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8128686850966581,0.8947368421052632,0.5,0.9831002768339484,0.9327245902816128
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.1,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8096538522542385,0.8947368421052632,0.5,0.9819020239630312,0.9303840855328352
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.2,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8072476376530043,0.8947368421052632,0.5,0.9808807894694213,0.9284471551019868
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.3,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8052300996437279,0.8947368421052632,0.5,0.9800011932036016,0.9268187473752444
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.4,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8035053690206798,0.8947368421052632,0.5,0.9792363242158164,0.9254302874601098
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.5,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.8020838047745547,0.8461538461538461,0.5,0.9785653582555794,0.9242316660807492
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.8,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.7988733255446211,0.8461538461538461,0.4693877551020408,0.9769727277105212,0.9214540525689684
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",2.1,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.7966976187548497,0.8461538461538461,0.4693877551020408,0.9758122516220546,0.9194850427721653
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",2.4,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.7951398699062392,0.8461538461538461,0.4693877551020408,0.974929892685448,0.9180175726054712
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",2.7,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.7939333036883208,0.8461538461538461,0.4693877551020408,0.9742365781899628,0.91688124322676
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",3.0,0.7860617597762953,0.9685005475883324,0.9080445172341284,0.7930190667403666,0.8461538461538461,0.4693877551020408,0.9736779369266876,0.915979269998468
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.01,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8544161329837645,0.945945945945946,0.5,0.9821356687681008,0.9437043073306742
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.1,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8601284446864687,0.945945945945946,0.5319148936170213,0.9854389404726822,0.9488234457805168
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.2,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8971036050765802,0.945945945945946,0.6744186046511628,0.9938135041832712,0.9667692351121104
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.3,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.9204334598327698,1.0,0.7142857142857143,0.996766477547958,0.976098919035846
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.4,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.9191382004071136,1.0,0.7142857142857143,0.996628423303533,0.9754598439294628
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.5,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.9058917236841628,0.945945945945946,0.6744186046511628,0.9949775010411348,0.9701177165561492
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.6,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.9001221262011841,0.945945945945946,0.6744186046511628,0.9943817869458172,0.9678903246474988
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.7,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8917105640819798,0.945945945945946,0.6363636363636364,0.9929721157648776,0.9641721411849082
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.8,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8857976256533453,0.945945945945946,0.6,0.99182998599684,0.961443089372922
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.9,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8815753898091324,0.945945945945946,0.6,0.9908944232943416,0.9593516107497198
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.0,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8783063183812972,0.945945945945946,0.6,0.990117406206506,0.9577009555621856
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.1,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8758465090928073,0.945945945945946,0.6,0.9894631637067128,0.9563598636917974
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.2,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8738637787802082,0.945945945945946,0.5652173913043478,0.988906263686384,0.9552602263615444
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.3,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8722181422492478,0.945945945945946,0.5652173913043478,0.9884269127450334,0.9543349867539884
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.4,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8707375021381949,0.945945945945946,0.5652173913043478,0.9880099188646791,0.953546801075936
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.5,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8694389845336176,0.945945945945946,0.5652173913043478,0.987644188176439,0.9528683395284856
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.8,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8666945681772589,0.945945945945946,0.5319148936170213,0.9867750638939904,0.9512982456178952
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],2.1,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8647654315311393,0.945945945945946,0.5319148936170213,0.9861413536981358,0.9501874696252122
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],2.4,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8634561166274036,0.945945945945946,0.5319148936170213,0.9856594226394736,0.949362777709491
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],2.7,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8624201687461065,0.945945945945946,0.5319148936170213,0.985280870752675,0.9487253901499514
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],3.0,0.8544161329837645,0.9821356687681008,0.9437043073306742,0.8616005063603652,0.945945945945946,0.5319148936170213,0.9849757349505808,0.9482226868196356
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.01,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7426196818702553,0.7560975609756098,0.4693877551020408,0.9599138267160884,0.8839133437827694
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.1,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7509871762608846,0.7560975609756098,0.5,0.9631936150323704,0.8889587082688939
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.2,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7994777708841164,0.8,0.5652173913043478,0.9806660284415268,0.9211625811591462
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.3,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.8408759915593982,0.8461538461538461,0.6744186046511628,0.989621903320615,0.9431897791905128
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.4,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.8443689855597177,0.8461538461538461,0.6744186046511628,0.9902538576342512,0.9449856374767986
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.5,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.8225477844841997,0.8461538461538461,0.6363636363636364,0.9863069586806714,0.9342421663655676
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.6,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.8141969975410769,0.8461538461538461,0.6,0.9849345699093818,0.930607274246022
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.7,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.8011812079660988,0.8461538461538461,0.5652173913043478,0.9817767095946616,0.9233226493799505
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.8,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7923546553766851,0.8,0.5652173913043478,0.9792902132017482,0.9179999823963564
32219,Should the federal government provide more financial support for public housing construction? [BePart question],0.9,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7857342193805467,0.8,0.5652173913043478,0.977298070443258,0.9139412248215578
32219,Should the federal government provide more financial support for public housing construction? [BePart question],1.0,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.780841687387642,0.8,0.5319148936170213,0.975666972371645,0.9107446720643684
32219,Should the federal government provide more financial support for public housing construction? [BePart question],1.1,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7769175042262506,0.8,0.5319148936170213,0.9743101820510728,0.9081567434109472
32219,Should the federal government provide more financial support for public housing construction? [BePart question],1.2,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7736144004625163,0.8,0.5319148936170213,0.9731639282725704,0.9060286976418984
32219,Should the federal government provide more financial support for public housing construction? [BePart question],1.3,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7710680482972151,0.8,0.5319148936170213,0.9721849848126052,0.9042398712092716
32219,Should the federal government provide more financial support for public housing construction? [BePart question],1.4,0.7426196818702553,0.9599138267160884,0.8839133437827694,0.7687561973220288,0.8,0.5319148936170213,0.9713385161942724,0.9027180129445644
