question_id,question_text,jaccard_mean,jaccard_median,jaccard_p10,spearman_mean,kendall_mean,any_rank_change_pct,n_changed_mean,avg_pos_moved_mean,max_pos_moved_mean,voter_nan_pct,candidate_nan_pct,candidate_var,voter_var,combined_var,rank_jaccard,rank_spearman,rank_kendall,composite_rank,impact,voter_avg_abs_corr,candidate_avg_abs_corr
32264,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0519468049354265,0.0,1866.353614820024,1415.8376065667635,2642453.63501401,38.0,38.0,38.0,38.0,0.0,0.21909331154053233,0.44383908550823603
32265,Should the Swiss Armed Forces expand their cooperation with NATO?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3894570070574679,0.0,1738.04158962084,1412.971549171588,2455803.317411208,38.0,38.0,38.0,38.0,0.0,0.1067668598308861,0.1787223125325528
32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3875846176004609,0.0,1789.865543215619,1629.2908961138503,2916211.6348290797,38.0,38.0,38.0,38.0,0.0,0.103166757434443,0.2291209326890566
32267,Should automatic facial recognition be banned in public spaces?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0351913197945172,0.0,1181.0853440876074,1373.2189404050075,1621888.7647358682,38.0,38.0,38.0,38.0,0.0,0.10889215301162844,0.20870914285061873
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0309664410197321,0.0,1320.4094867518993,899.5516019141108,1187776.46899026,38.0,38.0,38.0,38.0,0.0,0.22075303190102785,0.4432249341936371
32269,Are you in favor of closer relations with the European Union (EU)?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3697729127658553,0.0,1552.3091532332778,1219.210562980173,1892591.7166328204,38.0,38.0,38.0,38.0,0.0,0.25022214065595794,0.4427836459351353
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.1191127754572951,0.0,1684.755892351382,1313.5330116476375,2212982.4811714143,38.0,38.0,38.0,38.0,0.0,0.14353439400181695,0.34945396098070214
32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3613471602093235,0.0,1505.237934529009,977.343358800718,1471134.2987268367,38.0,38.0,38.0,38.0,0.0,0.27798971076458145,0.5077463743950279
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0881943444236401,0.0,1301.3713684473232,836.9974075212858,1089244.4616128376,38.0,38.0,38.0,38.0,0.0,0.21686358425445826,0.44475166629871
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0573239233760622,0.0,1676.9520481900374,1144.1750281401526,1918726.6569275225,38.0,38.0,38.0,38.0,0.0,0.21267294638650336,0.4326309498863067
32274,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3731336117912526,0.0,1341.2122059496394,1189.8783187092845,1595879.3246477272,38.0,38.0,38.0,38.0,0.0,0.11545790242091315,0.17336550808560292
32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3858562581016851,0.0,1343.7248471372984,1013.7017727443424,1362136.2596236998,38.0,38.0,38.0,38.0,0.0,0.2723425295374545,0.48683929070700105
32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3745979163666043,0.0,1304.7920916003975,911.9623007556748,1189921.197863708,38.0,38.0,38.0,38.0,0.0,0.2868457423868091,0.5246322041306168
32277,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3671563685246531,0.0,1071.783861404484,976.6909968552454,1046801.6480085097,38.0,38.0,38.0,38.0,0.0,0.18524283794639204,0.3636279952118121
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696,38.0,38.0,38.0,38.0,0.0,0.15207815798372196,0.36860984216925907
32223,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0234288732056267,0.0,1562.2494828948809,1210.1253083109048,1890517.637146719,38.0,38.0,38.0,38.0,0.0,0.15370573425738143,0.42777099418558096
32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.412117720485861,0.0,1434.5342083470412,1142.1031177388318,1638385.991856163,38.0,38.0,38.0,38.0,0.0,0.11947989364369263,0.3327828457484249
32225,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3693408228911614,0.0,1413.2331643051884,1351.8066330750146,1910417.9655893457,38.0,38.0,38.0,38.0,0.0,0.1723938393945667,0.3834289859468249
32226,Should the federal government raise the requirements for the gymnasiale matura?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3836718037351769,0.0,1465.2213720396444,1386.8676432740406,2032068.1111153776,38.0,38.0,38.0,38.0,0.0,0.11218569030915267,0.36588840007506235
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0124585913870084,0.0,1083.0953420834703,901.007634247124,975877.171834707,38.0,38.0,38.0,38.0,0.0,0.24201357704081497,0.41358675960342683
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0229007633587786,0.0,1965.513484437688,1615.0417084387864,3174386.2558657154,38.0,38.0,38.0,38.0,0.0,0.2729880450820805,0.47706611491421347
32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.3760142109558788,0.0,1324.9400649642846,1309.2281061202489,1734648.7719760295,38.0,38.0,38.0,38.0,0.0,0.1791509159657205,0.3106173223173908
32287,"Should the federal government spend more or less in the area of ""National defence""?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.4373229631763407,0.0,984.859549712047,910.0801291606984,896301.106207087,38.0,38.0,38.0,38.0,0.0,0.24440258594280023,0.4459136789120702
32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.4619280810408565,0.0,989.1490642949788,720.0267447007055,712213.7807880625,38.0,38.0,38.0,38.0,0.0,0.26501964054371735,0.513960348681391
32214,"Do you support an increase in the retirement age (e.g., to 67)?",1.0,1.0,1.0,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,0.0088818474242642,0.0,1744.4002336899184,1565.973622315987,2731684.752720256,38.0,38.0,38.0,38.0,0.0,0.12297462921431605,0.2643870078907533
