question_id,question_text,question_order,clone_type,n_clones,base_jaccard_mean,base_jaccard_median,base_jaccard_p10,base_spearman_mean,base_kendall_mean,any_rank_change_pct,n_changed_mean,avg_pos_moved_mean,max_pos_moved_mean,voter_nan_pct,candidate_nan_pct,candidate_var,voter_var,combined_var,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,rank_jaccard,rank_spearman,rank_kendall,composite_rank,impact,crw_improvement_jaccard,voter_avg_abs_corr,candidate_avg_abs_corr
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,negation_hard,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186568,923.3783426952806,53.11538054725878,276.05225886984493,0.0400643333813433,0.0,1961.5063924402448,1752.899212276625,3438323.0101840687,0.7341222047193974,0.8,0.4117647058823529,0.97004017168821,0.907893769131124,23.0,18.0,43.0,28.0,0.2987203073636042,0.032842512083001596,0.19703604504743588,0.47149986045318426
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,perfect_mix,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186568,923.3783426952806,53.11538054725878,276.05225886984493,0.0400643333813433,0.0,1961.5063924402448,1752.899212276625,3438323.0101840687,0.75700691232001,0.8,0.44,0.9773036339932508,0.9205504831107126,23.0,18.0,43.0,28.0,0.2987203073636042,0.05572721968361427,0.19703604504743588,0.47149986045318426
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,hard_paraphrase,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186568,923.3783426952806,53.11538054725878,276.05225886984493,0.0400643333813433,0.0,1961.5063924402448,1752.899212276625,3438323.0101840687,0.7630726594703368,0.8,0.4693877551020408,0.9790127000447189,0.9237221343173798,23.0,18.0,43.0,28.0,0.2987203073636042,0.06179296683394098,0.19703604504743588,0.47149986045318426
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,easy_paraphrase,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186568,923.3783426952806,53.11538054725878,276.05225886984493,0.0400643333813433,0.0,1961.5063924402448,1752.899212276625,3438323.0101840687,0.8463917303119239,0.8947368421052632,0.6363636363636364,0.9936303129329874,0.959244224639884,23.0,18.0,43.0,28.0,0.2987203073636042,0.14511203767552816,0.19703604504743588,0.47149986045318426
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",15,hard_paraphrase,4,0.7232094370697639,0.7560975609756098,0.44,0.9566452731489786,0.8796150876282133,0.9770992366412212,959.1456382927648,54.94470737960143,241.7488837678237,0.0229007633587786,0.0,1965.513484437688,1615.0417084387864,3174386.2558657154,0.7882594465452611,0.8,0.5652173913043478,0.980086918447846,0.9208766952379992,53.0,23.0,18.0,31.333333333333332,0.2767905629302361,0.06505000947549722,0.2729880450820805,0.47706611491421347
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",15,negation_easy,4,0.7232094370697639,0.7560975609756098,0.44,0.9566452731489786,0.8796150876282133,0.9770992366412212,959.1456382927648,54.94470737960143,241.7488837678237,0.0229007633587786,0.0,1965.513484437688,1615.0417084387864,3174386.2558657154,0.8465764751424847,0.8947368421052632,0.6744186046511628,0.9913693656978568,0.9492079655514428,53.0,23.0,18.0,31.333333333333332,0.2767905629302361,0.12336703807272076,0.2729880450820805,0.47706611491421347
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",15,easy_paraphrase,4,0.7232094370697639,0.7560975609756098,0.44,0.9566452731489786,0.8796150876282133,0.9770992366412212,959.1456382927648,54.94470737960143,241.7488837678237,0.0229007633587786,0.0,1965.513484437688,1615.0417084387864,3174386.2558657154,0.7855098362417717,0.8,0.5319148936170213,0.979375005195106,0.9192368045496936,53.0,23.0,18.0,31.333333333333332,0.2767905629302361,0.0623003991720078,0.2729880450820805,0.47706611491421347
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",15,negation_hard,4,0.7232094370697639,0.7560975609756098,0.44,0.9566452731489786,0.8796150876282133,0.9770992366412212,959.1456382927648,54.94470737960143,241.7488837678237,0.0229007633587786,0.0,1965.513484437688,1615.0417084387864,3174386.2558657154,0.7757892383864571,0.8,0.5319148936170213,0.9766075070067626,0.913503893575777,53.0,23.0,18.0,31.333333333333332,0.2767905629302361,0.05257980131669315,0.2729880450820805,0.47706611491421347
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",15,perfect_mix,4,0.7232094370697639,0.7560975609756098,0.44,0.9566452731489786,0.8796150876282133,0.9770992366412212,959.1456382927648,54.94470737960143,241.7488837678237,0.0229007633587786,0.0,1965.513484437688,1615.0417084387864,3174386.2558657154,0.782398721356981,0.8,0.5319148936170213,0.978554296187476,0.9174416752553234,53.0,23.0,18.0,31.333333333333332,0.2767905629302361,0.05918928428721704,0.2729880450820805,0.47706611491421347
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,57,negation_easy,4,0.6949376569861939,0.6744186046511628,0.4693877551020408,0.9645970897986824,0.8840342678470688,0.8808872245427048,887.2316721878151,50.896648077144064,195.5450813769264,0.1191127754572951,0.0,1684.755892351382,1313.5330116476375,2212982.4811714143,0.8415751864478027,0.8461538461538461,0.6744186046511628,0.9944525522070942,0.9572032680339227,18.0,58.0,23.0,33.0,0.3050623430138061,0.1466375294616088,0.14353439400181695,0.34945396098070214
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,57,hard_paraphrase,4,0.6949376569861939,0.6744186046511628,0.4693877551020408,0.9645970897986824,0.8840342678470688,0.8808872245427048,887.2316721878151,50.896648077144064,195.5450813769264,0.1191127754572951,0.0,1684.755892351382,1313.5330116476375,2212982.4811714143,0.7866842449703436,0.8,0.6,0.9878929911246088,0.9350008218346776,18.0,58.0,23.0,33.0,0.3050623430138061,0.0917465879841497,0.14353439400181695,0.34945396098070214
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,57,easy_paraphrase,4,0.6949376569861939,0.6744186046511628,0.4693877551020408,0.9645970897986824,0.8840342678470688,0.8808872245427048,887.2316721878151,50.896648077144064,195.5450813769264,0.1191127754572951,0.0,1684.755892351382,1313.5330116476375,2212982.4811714143,0.8388911885381547,0.8461538461538461,0.6744186046511628,0.9942218139398616,0.9562682814840272,18.0,58.0,23.0,33.0,0.3050623430138061,0.14395353155196078,0.14353439400181695,0.34945396098070214
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,57,perfect_mix,4,0.6949376569861939,0.6744186046511628,0.4693877551020408,0.9645970897986824,0.8840342678470688,0.8808872245427048,887.2316721878151,50.896648077144064,195.5450813769264,0.1191127754572951,0.0,1684.755892351382,1313.5330116476375,2212982.4811714143,0.7729295858378652,0.8,0.5652173913043478,0.9857833906498172,0.9290511466441288,18.0,58.0,23.0,33.0,0.3050623430138061,0.07799192885167128,0.14353439400181695,0.34945396098070214
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,57,negation_hard,4,0.6949376569861939,0.6744186046511628,0.4693877551020408,0.9645970897986824,0.8840342678470688,0.8808872245427048,887.2316721878151,50.896648077144064,195.5450813769264,0.1191127754572951,0.0,1684.755892351382,1313.5330116476375,2212982.4811714143,0.7594550501870204,0.7560975609756098,0.5652173913043478,0.9831906059350786,0.922354561096282,18.0,58.0,23.0,33.0,0.3050623430138061,0.0645173932008265,0.14353439400181695,0.34945396098070214
32232,Should cannabis use be legalized? [BePart question],19,negation_hard,4,0.7054893193805644,0.7142857142857143,0.44,0.961936094317088,0.886232409125298,0.9770992366412212,987.9415958519372,51.57681366820509,287.3579624561909,0.0229007633587786,0.0,1479.316504255955,1430.7669514010604,2116557.164951566,0.7441418151213292,0.7560975609756098,0.5,0.975745370528405,0.910788242289072,28.0,38.0,38.0,34.666666666666664,0.29451068061943564,0.03865249574076479,0.14474785706068255,0.2554900227000283
32232,Should cannabis use be legalized? [BePart question],19,perfect_mix,4,0.7054893193805644,0.7142857142857143,0.44,0.961936094317088,0.886232409125298,0.9770992366412212,987.9415958519372,51.57681366820509,287.3579624561909,0.0229007633587786,0.0,1479.316504255955,1430.7669514010604,2116557.164951566,0.7636375981245745,0.8,0.5319148936170213,0.981235553727726,0.922163119159537,28.0,38.0,38.0,34.666666666666664,0.29451068061943564,0.058148278744010184,0.14474785706068255,0.2554900227000283
32232,Should cannabis use be legalized? [BePart question],19,negation_easy,4,0.7054893193805644,0.7142857142857143,0.44,0.961936094317088,0.886232409125298,0.9770992366412212,987.9415958519372,51.57681366820509,287.3579624561909,0.0229007633587786,0.0,1479.316504255955,1430.7669514010604,2116557.164951566,0.821538064536507,0.8461538461538461,0.6363636363636364,0.9915805043557712,0.949109818694769,28.0,38.0,38.0,34.666666666666664,0.29451068061943564,0.11604874515594266,0.14474785706068255,0.2554900227000283
32232,Should cannabis use be legalized? [BePart question],19,hard_paraphrase,4,0.7054893193805644,0.7142857142857143,0.44,0.961936094317088,0.886232409125298,0.9770992366412212,987.9415958519372,51.57681366820509,287.3579624561909,0.0229007633587786,0.0,1479.316504255955,1430.7669514010604,2116557.164951566,0.7965582654096244,0.8,0.6,0.9878662017780256,0.938234780019415,28.0,38.0,38.0,34.666666666666664,0.29451068061943564,0.09106894602906002,0.14474785706068255,0.2554900227000283
32232,Should cannabis use be legalized? [BePart question],19,easy_paraphrase,4,0.7054893193805644,0.7142857142857143,0.44,0.961936094317088,0.886232409125298,0.9770992366412212,987.9415958519372,51.57681366820509,287.3579624561909,0.0229007633587786,0.0,1479.316504255955,1430.7669514010604,2116557.164951566,0.8295774381800353,0.8461538461538461,0.6363636363636364,0.9925853126779176,0.9523498449134464,28.0,38.0,38.0,34.666666666666664,0.29451068061943564,0.1240881187994709,0.14474785706068255,0.2554900227000283
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],25,negation_easy,4,0.7227937052523384,0.7560975609756098,0.44,0.9595404731515064,0.8854848039064495,0.9592395218205386,939.8741418214988,51.7376006979131,250.6001968409429,0.0407604781794613,0.0,1903.833100777832,1642.938569325225,3127880.8308259384,0.8947831967172043,0.8947368421052632,0.7560975609756098,0.996885856491916,0.9703716090726592,48.0,33.0,33.0,38.0,0.27720629474766156,0.17198949146486586,0.23952054664687655,0.47941773847152747
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],25,perfect_mix,4,0.7227937052523384,0.7560975609756098,0.44,0.9595404731515064,0.8854848039064495,0.9592395218205386,939.8741418214988,51.7376006979131,250.6001968409429,0.0407604781794613,0.0,1903.833100777832,1642.938569325225,3127880.8308259384,0.8127021278039561,0.8461538461538461,0.6,0.9870798588121033,0.9374402709650916,48.0,33.0,33.0,38.0,0.27720629474766156,0.08990842255161768,0.23952054664687655,0.47941773847152747
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],25,easy_paraphrase,4,0.7227937052523384,0.7560975609756098,0.44,0.9595404731515064,0.8854848039064495,0.9592395218205386,939.8741418214988,51.7376006979131,250.6001968409429,0.0407604781794613,0.0,1903.833100777832,1642.938569325225,3127880.8308259384,0.8632091396730449,0.8947368421052632,0.7142857142857143,0.9943120015071416,0.9592892237105278,48.0,33.0,33.0,38.0,0.27720629474766156,0.14041543442070648,0.23952054664687655,0.47941773847152747
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],25,hard_paraphrase,4,0.7227937052523384,0.7560975609756098,0.44,0.9595404731515064,0.8854848039064495,0.9592395218205386,939.8741418214988,51.7376006979131,250.6001968409429,0.0407604781794613,0.0,1903.833100777832,1642.938569325225,3127880.8308259384,0.834987775502255,0.8461538461538461,0.6363636363636364,0.9907725972545132,0.947587307868378,48.0,33.0,33.0,38.0,0.27720629474766156,0.11219407024991657,0.23952054664687655,0.47941773847152747
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],25,negation_hard,4,0.7227937052523384,0.7560975609756098,0.44,0.9595404731515064,0.8854848039064495,0.9592395218205386,939.8741418214988,51.7376006979131,250.6001968409429,0.0407604781794613,0.0,1903.833100777832,1642.938569325225,3127880.8308259384,0.760976363944507,0.8,0.5,0.9741487432346908,0.9097554613511372,48.0,33.0,33.0,38.0,0.27720629474766156,0.038182658692168525,0.23952054664687655,0.47941773847152747
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,easy_paraphrase,4,0.6928260418476765,0.7142857142857143,0.44,0.9668737496584798,0.8888198841898008,0.9730183878246677,981.3457679197272,49.13661859742628,257.7906524557108,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696,0.772853574870373,0.8,0.5652173913043478,0.9870067692349068,0.9327402507635284,13.0,68.0,48.0,43.0,0.3071739581523235,0.0800275330226965,0.15207815798372196,0.36860984216925907
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,negation_easy,4,0.6928260418476765,0.7142857142857143,0.44,0.9668737496584798,0.8888198841898008,0.9730183878246677,981.3457679197272,49.13661859742628,257.7906524557108,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696,0.8314065211594983,0.8461538461538461,0.6744186046511628,0.9940734464296306,0.955192668299757,13.0,68.0,48.0,43.0,0.3071739581523235,0.13858047931182182,0.15207815798372196,0.36860984216925907
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,perfect_mix,4,0.6928260418476765,0.7142857142857143,0.44,0.9668737496584798,0.8888198841898008,0.9730183878246677,981.3457679197272,49.13661859742628,257.7906524557108,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696,0.7788363709920314,0.8,0.6,0.9878026975092584,0.9349493232896036,13.0,68.0,48.0,43.0,0.3071739581523235,0.08601032914435491,0.15207815798372196,0.36860984216925907
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,hard_paraphrase,4,0.6928260418476765,0.7142857142857143,0.44,0.9668737496584798,0.8888198841898008,0.9730183878246677,981.3457679197272,49.13661859742628,257.7906524557108,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696,0.7602200314629951,0.7560975609756098,0.5652173913043478,0.9851714623448686,0.9277791264627469,13.0,68.0,48.0,43.0,0.3071739581523235,0.06739398961531862,0.15207815798372196,0.36860984216925907
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,negation_hard,4,0.6928260418476765,0.7142857142857143,0.44,0.9668737496584798,0.8888198841898008,0.9730183878246677,981.3457679197272,49.13661859742628,257.7906524557108,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696,0.7600258956146355,0.7560975609756098,0.5652173913043478,0.9851728977679192,0.9276704414020563,13.0,68.0,48.0,43.0,0.3071739581523235,0.06719985376695903,0.15207815798372196,0.36860984216925907
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,18,easy_paraphrase,4,0.7445826224751692,0.7560975609756098,0.4693877551020408,0.9581421836851184,0.8847713589165461,0.9881175284459168,965.574199433482,52.957167300711085,272.11327956214893,0.0118824715540832,0.0,2005.5123216601817,1700.4910225807082,3410355.6986581325,0.8380771242311876,0.8461538461538461,0.6363636363636364,0.9890342528404684,0.9432951242863749,83.0,28.0,28.0,46.333333333333336,0.25541737752483085,0.09349450175601848,0.25482789363912434,0.4713408642942705
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,18,negation_hard,4,0.7445826224751692,0.7560975609756098,0.4693877551020408,0.9581421836851184,0.8847713589165461,0.9881175284459168,965.574199433482,52.957167300711085,272.11327956214893,0.0118824715540832,0.0,2005.5123216601817,1700.4910225807082,3410355.6986581325,0.8015475464069133,0.8461538461538461,0.5652173913043478,0.9808255894621288,0.9238570313167505,83.0,28.0,28.0,46.333333333333336,0.25541737752483085,0.05696492393174413,0.25482789363912434,0.4713408642942705
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,18,negation_easy,4,0.7445826224751692,0.7560975609756098,0.4693877551020408,0.9581421836851184,0.8847713589165461,0.9881175284459168,965.574199433482,52.957167300711085,272.11327956214893,0.0118824715540832,0.0,2005.5123216601817,1700.4910225807082,3410355.6986581325,0.8489555722140995,0.8947368421052632,0.6744186046511628,0.9909238698331276,0.9486060688512176,83.0,28.0,28.0,46.333333333333336,0.25541737752483085,0.1043729497389303,0.25482789363912434,0.4713408642942705
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,18,perfect_mix,4,0.7445826224751692,0.7560975609756098,0.4693877551020408,0.9581421836851184,0.8847713589165461,0.9881175284459168,965.574199433482,52.957167300711085,272.11327956214893,0.0118824715540832,0.0,2005.5123216601817,1700.4910225807082,3410355.6986581325,0.7960511408804117,0.8461538461538461,0.5652173913043478,0.979203059178982,0.9205400739848314,83.0,28.0,28.0,46.333333333333336,0.25541737752483085,0.05146851840524258,0.25482789363912434,0.4713408642942705
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,18,hard_paraphrase,4,0.7445826224751692,0.7560975609756098,0.4693877551020408,0.9581421836851184,0.8847713589165461,0.9881175284459168,965.574199433482,52.957167300711085,272.11327956214893,0.0118824715540832,0.0,2005.5123216601817,1700.4910225807082,3410355.6986581325,0.8134688873588801,0.8461538461538461,0.6,0.9839964019475984,0.9307713730403449,83.0,28.0,28.0,46.333333333333336,0.25541737752483085,0.06888626488371097,0.25482789363912434,0.4713408642942705
32245,Should busy sections of highways be widened?,32,hard_paraphrase,4,0.7203656849156779,0.7560975609756098,0.44,0.9623151946442512,0.889448947752745,0.9721542080752796,954.1412693840318,49.52521403752272,247.52064429401315,0.0278457919247203,0.0,1753.64218783678,1577.0235503318395,2765535.0290740537,0.7737068033110063,0.8,0.5319148936170213,0.979281162471968,0.9196418688032852,43.0,48.0,53.0,48.0,0.2796343150843221,0.0533411183953284,0.24642648138292772,0.5016657434541012
32245,Should busy sections of highways be widened?,32,negation_hard,4,0.7203656849156779,0.7560975609756098,0.44,0.9623151946442512,0.889448947752745,0.9721542080752796,954.1412693840318,49.52521403752272,247.52064429401315,0.0278457919247203,0.0,1753.64218783678,1577.0235503318395,2765535.0290740537,0.7676898435256616,0.8,0.5319148936170213,0.9777454721793586,0.9165436002411794,43.0,48.0,53.0,48.0,0.2796343150843221,0.047324158609983735,0.24642648138292772,0.5016657434541012
32245,Should busy sections of highways be widened?,32,negation_easy,4,0.7203656849156779,0.7560975609756098,0.44,0.9623151946442512,0.889448947752745,0.9721542080752796,954.1412693840318,49.52521403752272,247.52064429401315,0.0278457919247203,0.0,1753.64218783678,1577.0235503318395,2765535.0290740537,0.8366944679295767,0.8461538461538461,0.6363636363636364,0.9910700251740828,0.9488357582188738,43.0,48.0,53.0,48.0,0.2796343150843221,0.11632878301389882,0.24642648138292772,0.5016657434541012
