question_id,question_text,question_order,jaccard_mean,jaccard_median,jaccard_p10,spearman_mean,kendall_mean,any_rank_change_pct,n_changed_mean,avg_pos_moved_mean,max_pos_moved_mean,voter_nan_pct,candidate_nan_pct,candidate_var,voter_var,combined_var,rank_jaccard,rank_spearman,rank_kendall,composite_rank,impact,voter_avg_abs_corr,candidate_avg_abs_corr
32237,Should married couples be taxed separately (individual taxation)? [BePart question],24,0.7812261851302555,0.8,0.4693877551020408,0.9336508396627344,0.8772704568269477,0.6200489701857986,633.3109846848145,56.72847623442702,294.102141245379,0.3799510298142013,0.0,1397.7093755790256,837.4895033158833,1170566.9307336316,51.0,35.0,44.0,43.333333333333336,0.21877381486974445,0.07863256322592727,0.14421015435843687
32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,11,0.7216045911967365,0.7142857142857143,0.3333333333333333,0.949512758061359,0.8800993308789711,0.587882279514139,592.8339814681453,50.9944160980236,226.47582697201017,0.412117720485861,0.0,1434.5342083470412,1142.1031177388318,1638385.991856163,38.0,48.0,45.0,43.666666666666664,0.2783954088032635,0.11947989364369263,0.3327828457484249
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",3,0.7490455787159962,0.7560975609756098,0.3090909090909091,0.947320048952192,0.8836978481082891,0.6062701041816698,619.1891113351577,51.58909214049467,279.11865668058954,0.3937298958183302,0.0,1212.3420796890186,1170.6708104104057,1419253.4849241802,48.0,43.0,47.0,46.0,0.2509544212840038,0.027553209175401532,0.1004391224629097
32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,16,0.7226466816999386,0.7142857142857143,0.3584905660377358,0.956037612400052,0.8918080821436377,0.6239857890441212,634.2641029334102,47.1222540935745,243.46680109462767,0.3760142109558788,0.0,1324.9400649642846,1309.2281061202489,1734648.7719760295,40.0,52.0,49.0,47.0,0.2773533183000614,0.1791509159657205,0.3106173223173908
32239,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,26,0.731871711448921,0.7560975609756098,0.3090909090909091,0.9513325555366208,0.8882348133055981,0.597100196840943,593.199889577032,48.592143270756594,225.67139565029527,0.4028998031590571,0.0,1646.6146630970345,1271.5199398115703,2093703.37731399,44.0,50.0,48.0,47.333333333333336,0.26812828855107895,0.17470682214983818,0.44924549864589697
32258,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,45,0.760363145607156,0.7560975609756098,0.3846153846153846,0.9583616562346842,0.8983334918389232,0.6153920015363196,627.6571846944164,44.64143328984441,280.52479715780885,0.3846079984636804,0.0,1151.448697878262,1079.313182525378,1242773.7586216896,49.0,53.0,50.0,50.666666666666664,0.239636854392844,0.09645757783078292,0.1146725118917313
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],55,0.7977565053868017,0.8461538461538461,0.44,0.9483077551365798,0.9017387500526554,0.969033558980268,947.666906716597,46.26770690169444,431.4578712372173,0.0309664410197321,0.0,1320.4094867518993,899.5516019141108,1187776.46899026,57.0,45.0,51.0,51.0,0.20224349461319835,0.22075303190102785,0.4432249341936371
32269,Are you in favor of closer relations with the European Union (EU)?,56,0.7864160756477635,0.8,0.44,0.96166053119909,0.9062948205386536,0.6302270872341447,634.225406884632,41.17683379600683,246.00544913341972,0.3697729127658553,0.0,1552.3091532332778,1219.210562980173,1892591.7166328204,52.0,55.0,53.0,53.333333333333336,0.2135839243522365,0.25022214065595794,0.4427836459351353
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,0.7998877410135583,0.8947368421052632,0.3584905660377358,0.9508414826368136,0.9048243187604544,0.6482548370060973,631.0205002640549,43.4066327312116,273.70284219117576,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477,60.0,49.0,52.0,53.666666666666664,0.2001122589864417,0.2489740172329077,0.5004202435401627
32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",62,0.7865210823107388,0.8,0.4693877551020408,0.9687882185222748,0.9069619660547028,0.6141437418983149,617.9138940899708,39.30400693023449,188.5007201497912,0.3858562581016851,0.0,1343.7248471372984,1013.7017727443424,1362136.2596236998,53.0,57.0,54.0,54.666666666666664,0.2134789176892612,0.2723425295374545,0.48683929070700105
32277,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",64,0.7797772404151884,0.8,0.44,0.969318398217474,0.9122659754383295,0.6328436314753468,643.435810648615,37.41325204388868,243.9354745787124,0.3671563685246531,0.0,1071.783861404484,976.6909968552454,1046801.6480085097,50.0,58.0,57.0,55.0,0.22022275958481163,0.18524283794639204,0.3636279952118121
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,59,0.8030381946541331,0.8461538461538461,0.5,0.9542811301798292,0.908246538494718,0.9118056555763598,890.0690143549858,42.790463518452654,410.0621969369629,0.0881943444236401,0.0,1301.3713684473232,836.9974075212858,1089244.4616128376,62.0,51.0,55.0,56.0,0.19696180534586694,0.21686358425445826,0.44475166629871
32254,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,41,0.7992107885301543,0.8461538461538461,0.5,0.9622156697216592,0.9097393332106052,0.6353881607374334,639.6634019876134,39.81419514850926,257.7702962216141,0.3646118392625666,0.0,1474.0450098883352,864.4349524865836,1274216.0280859086,58.0,56.0,56.0,56.666666666666664,0.20078921146984574,0.21466527191643361,0.4423614311978724
32259,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,46,0.79413957839877,0.8,0.5319148936170213,0.9707641274532244,0.9236394389849087,0.5890825291660665,590.4033558980268,33.371239573516426,236.8491766287388,0.4109174708339335,0.0,1386.978499014948,867.2258116522797,1202823.554552499,55.0,60.0,59.0,58.0,0.20586042160122997,0.15450583388712416,0.41750810860256704
32278,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",65,0.7910522950426614,0.8,0.5,0.9799665444381588,0.9262763086753446,0.6196168803111047,630.3174420279419,29.92135007813404,230.00405684382352,0.3803831196888952,0.0,628.6766968043471,644.4462546970691,405148.3426708864,54.0,67.0,62.0,61.0,0.2089477049573386,0.09703404159801386,0.1448976576976675
32250,Should the state guarantee a comprehensive public service offering also in rural regions?,37,0.7950215165502977,0.8,0.5,0.976407611510228,0.930545159251254,0.6233856642181573,632.1895434250324,29.93460857934252,259.5120265015123,0.3766143357818426,0.0,885.8710243408091,877.5454013941502,777392.0436386022,56.0,63.0,65.0,61.333333333333336,0.20497848344970226,0.14114162931908475,0.31377218017826897
32255,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],42,0.8120009368700112,0.8461538461538461,0.5,0.9700014988586272,0.9239976026708262,0.6169043160977483,619.8606990253973,33.7861279227712,231.64189351385087,0.3830956839022517,0.0,1520.3469520103763,958.231425118342,1456844.2264992308,65.0,59.0,61.0,61.666666666666664,0.18799906312998882,0.23610000523852864,0.5059425383460089
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,22,0.8473746687534054,0.945945945945946,0.5652173913043478,0.9591445590990956,0.9150466206523884,0.6453502328484325,642.9921743722695,39.82942821786232,308.15339190551634,0.3546497671515675,0.0,1263.605914850654,830.9050597564568,1049936.5481875949,73.0,54.0,58.0,61.666666666666664,0.1526253312465946,0.20073023722496905,0.30779037497236417
32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",63,0.8100052424348263,0.8461538461538461,0.5319148936170213,0.9767388622252524,0.9238876576005748,0.6254020836333958,628.5825531710595,32.0256962136171,214.59256325315667,0.3745979163666043,0.0,1304.7920916003975,911.9623007556748,1189921.197863708,63.0,64.0,60.0,62.333333333333336,0.1899947575651737,0.2868457423868091,0.5246322041306168
32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",66,0.7993866636282869,0.8,0.5,0.9798140028894406,0.9283843044889292,0.623457679197273,632.4622401459503,29.572311507265816,197.3365019924144,0.376542320802727,0.0,938.3072852264864,864.8883781761746,811531.066150425,59.0,66.0,63.0,62.666666666666664,0.20061333637171308,0.2536170860152601,0.4750040115151552
32287,"Should the federal government spend more or less in the area of ""National defence""?",74,0.8001420148866324,0.8,0.5319148936170213,0.9789469980444864,0.9294210317503026,0.5626770368236593,570.0463536415574,29.79968554158973,178.99167026741563,0.4373229631763407,0.0,984.859549712047,910.0801291606984,896301.106207087,61.0,65.0,64.0,63.333333333333336,0.1998579851133676,0.24440258594280023,0.4459136789120702
32257,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",44,0.8410698857683943,0.8947368421052632,0.6,0.9741546962031756,0.9369017422797316,0.6358202506121273,624.9631763406788,28.709209533075597,257.16272984780835,0.3641797493878727,0.0,1370.8166006814065,833.1991436027106,1142163.2177241268,72.0,61.0,66.0,66.33333333333333,0.15893011423160575,0.21290015461248404,0.4651239838401136
32283,"Should the federal government spend more or less in the area of ""Agriculture""?",70,0.8108900914565104,0.8,0.5319148936170213,0.984198566604808,0.938912160015542,0.5541312593019349,561.7327764174948,25.197597345145745,184.49603917614863,0.4458687406980652,0.0,560.0333518621457,686.3438855313875,384375.46674423176,64.0,69.0,69.0,67.33333333333333,0.18910990854348964,0.09512281252803496,0.1354001741133939
32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,58,0.8589348355464782,0.945945945945946,0.6,0.9751582060966276,0.9378611093474518,0.6386528397906764,602.8043353017428,28.14083559117905,247.12605021844544,0.3613471602093235,0.0,1505.237934529009,977.343358800718,1471134.2987268367,74.0,62.0,67.0,67.66666666666667,0.1410651644535218,0.27798971076458145,0.5077463743950279
