ID1,ID2,Qu1,Qu2,Distance,group_ID1,group_ID2
32215,32222,Should the federal government allocate more funding for health insurance premium subsidies?,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",1.2079044125146896,mini,mini
32215,32223,Should the federal government allocate more funding for health insurance premium subsidies?,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,1.4738892082564772,mini,mini
32215,32224,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,1.4699034923359884,mini,maxi
32215,32225,Should the federal government allocate more funding for health insurance premium subsidies?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",1.309592105201116,mini,maxi
32215,32226,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government raise the requirements for the gymnasiale matura?,1.3820869811177148,mini,maxi
32215,32227,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",1.1537964955424758,mini,mini
32215,32228,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",1.20248793623236,mini,mini
32215,32229,Should the federal government allocate more funding for health insurance premium subsidies?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,1.380096643750756,mini,maxi
32215,32230,Should the federal government allocate more funding for health insurance premium subsidies?,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,1.241145590214666,mini,mini
32215,32231,Should the federal government allocate more funding for health insurance premium subsidies?,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,1.2158943641007796,mini,mini
32215,32232,Should the federal government allocate more funding for health insurance premium subsidies?,Should cannabis use be legalized? [BePart question],1.403680205127699,mini,mini
32215,32233,Should the federal government allocate more funding for health insurance premium subsidies?,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,1.5293092219021562,mini,maxi
32215,32234,Should the federal government allocate more funding for health insurance premium subsidies?,"Should a third official gender be introduced alongside ""female"" and ""male""?",1.2192624561602043,mini,mini
32215,32235,Should the federal government allocate more funding for health insurance premium subsidies?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,1.3785575732976967,mini,maxi
32215,32236,Should the federal government allocate more funding for health insurance premium subsidies?,Do you support tax cuts at the federal level over the next four years?,1.467980809600114,mini,mini
32215,32237,Should the federal government allocate more funding for health insurance premium subsidies?,Should married couples be taxed separately (individual taxation)? [BePart question],1.5361126525823343,mini,maxi
32215,32238,Should the federal government allocate more funding for health insurance premium subsidies?,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],1.236170326401024,mini,mini
32215,32239,Should the federal government allocate more funding for health insurance premium subsidies?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,1.2685893742719183,mini,maxi
32215,32240,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",1.1194344045520037,mini,mini
32215,32241,Should the federal government allocate more funding for health insurance premium subsidies?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",1.2684556001130654,mini,mini
32215,32242,Should the federal government allocate more funding for health insurance premium subsidies?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,1.4039258722161763,mini,maxi
32215,32243,Should the federal government allocate more funding for health insurance premium subsidies?,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",1.4073807279938815,mini,maxi
32215,32244,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favor of stricter controls on equal pay for women and men?,1.1432778153761203,mini,mini
32215,32245,Should the federal government allocate more funding for health insurance premium subsidies?,Should busy sections of highways be widened?,1.3408361671976845,mini,mini
32215,32246,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,1.3136151852889224,mini,mini
32215,32247,Should the federal government allocate more funding for health insurance premium subsidies?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",1.3307335325565794,mini,maxi
32215,32248,Should the federal government allocate more funding for health insurance premium subsidies?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,1.564466247211142,mini,maxi
32215,32249,Should the federal government allocate more funding for health insurance premium subsidies?,Should the construction of new nuclear power plants in Switzerland be allowed again?,1.262993707307751,mini,mini
32215,32250,Should the federal government allocate more funding for health insurance premium subsidies?,Should the state guarantee a comprehensive public service offering also in rural regions?,1.2982289070332143,mini,maxi
32215,32251,Should the federal government allocate more funding for health insurance premium subsidies?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,1.3931534862386752,mini,maxi
32215,32252,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",1.3932820094672689,mini,mini
32215,32253,Should the federal government allocate more funding for health insurance premium subsidies?,Should direct payments only be granted to farmers with proof of ecological performance?,1.3966061083092804,mini,mini
32215,32254,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,1.311701694928838,mini,maxi
32215,32255,Should the federal government allocate more funding for health insurance premium subsidies?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],1.2675302336072418,mini,maxi
32215,32256,Should the federal government allocate more funding for health insurance premium subsidies?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],1.3123452824773092,mini,mini
32215,32257,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",1.2594192382060918,mini,maxi
32215,32258,Should the federal government allocate more funding for health insurance premium subsidies?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,1.5241856193780585,mini,maxi
32215,32259,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,1.4345836421002018,mini,maxi
32215,32260,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",1.3439891828098178,mini,mini
32215,32261,Should the federal government allocate more funding for health insurance premium subsidies?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",1.422107038941718,mini,mini
32215,32262,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favour of lowering the voting age to 16?,1.2580027616826852,mini,maxi
32215,32263,Should the federal government allocate more funding for health insurance premium subsidies?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,1.5369812374408058,mini,maxi
32215,32264,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",1.299992047589276,mini,mini
32215,32265,Should the federal government allocate more funding for health insurance premium subsidies?,Should the Swiss Armed Forces expand their cooperation with NATO?,1.5357082496576016,mini,maxi
32215,32266,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",1.5288866243231718,mini,corr_maxi
32215,32267,Should the federal government allocate more funding for health insurance premium subsidies?,Should automatic facial recognition be banned in public spaces?,1.4234859526860646,mini,mini
32215,32268,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],1.399756435026472,mini,mini
32215,32269,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favor of closer relations with the European Union (EU)?,1.348216396098951,mini,maxi
32215,32270,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,1.3714273076054517,mini,mini
32215,32271,Should the federal government allocate more funding for health insurance premium subsidies?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.1555400543767957,mini,maxi
32215,32272,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,1.3746831504210681,mini,mini
32215,32273,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],1.455474573731539,mini,mini
32215,32274,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",1.4503641086866719,mini,maxi
32215,32275,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.1602519982806274,mini,maxi
32215,32276,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.0908137721750553,mini,corr_maxi
32215,32277,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",1.4618911213826722,mini,maxi
32215,32278,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",1.4543845479828128,mini,maxi
32215,32279,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.2685811000455942,mini,maxi
32215,32280,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.2345040763787736,mini,maxi
32215,32281,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Social services""?",0.9418177527610618,mini,corr_maxi
32215,32282,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Education and research""?",1.3196122641045624,mini,maxi
32215,32283,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Agriculture""?",1.4167155921295518,mini,maxi
32215,32284,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Public transport""?",1.2797327771768798,mini,maxi
32215,32285,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",1.2964898433238867,mini,corr_maxi
32215,32286,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Public security""?",1.3925028379430522,mini,maxi
32215,32287,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""National defence""?",1.2351907911415367,mini,corr_maxi
32215,32288,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Development assistance""?",1.1556674756959324,mini,maxi
32216,32217,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.4975763073340689,maxi,maxi
32216,32218,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.4509912733950454,maxi,maxi
32216,32219,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government provide more financial support for public housing construction? [BePart question],1.5407360917493882,maxi,mini
32216,32220,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,1.5608640250135577,maxi,maxi
32216,32221,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,1.5439740119206997,maxi,maxi
32216,32222,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",1.5348738387981236,maxi,mini
32216,32223,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,1.5679084028812016,maxi,mini
32216,32224,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,1.5638617465733082,maxi,maxi
32216,32225,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",1.5657604836965604,maxi,maxi
32216,32226,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government raise the requirements for the gymnasiale matura?,1.552020816958423,maxi,maxi
32216,32227,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",1.5262596811343538,maxi,mini
32216,32228,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",1.5538561402035977,maxi,mini
32216,32229,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,1.5673673838443183,maxi,maxi
32216,32230,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,1.5587768212551971,maxi,mini
32216,32231,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,1.5670773340398678,maxi,mini
32216,32232,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should cannabis use be legalized? [BePart question],1.570328836995551,maxi,mini
32216,32233,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,1.5701624713154811,maxi,maxi
32216,32234,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should a third official gender be introduced alongside ""female"" and ""male""?",1.5493046745937722,maxi,mini
