ID1,ID2,Qu1,Qu2,Distance,group_ID1,group_ID2
32214,32281,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Social services""?",0.367319448584818,mini,corr_maxi
32214,32282,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Education and research""?",0.43576277099033683,mini,maxi
32214,32283,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Agriculture""?",0.4564758577846526,mini,maxi
32214,32284,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Public transport""?",0.44162616484051387,mini,maxi
32214,32285,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.4696505479115568,mini,corr_maxi
32214,32286,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Public security""?",0.44898064979028707,mini,maxi
32214,32287,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""National defence""?",0.4542707230706953,mini,corr_maxi
32214,32288,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Development assistance""?",0.42403480658626985,mini,maxi
32215,32216,Should the federal government allocate more funding for health insurance premium subsidies?,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.36546196196124703,mini,maxi
32215,32217,Should the federal government allocate more funding for health insurance premium subsidies?,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.4195493953481806,mini,maxi
32215,32218,Should the federal government allocate more funding for health insurance premium subsidies?,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.3919843291828784,mini,maxi
32215,32219,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government provide more financial support for public housing construction? [BePart question],0.38767532566160445,mini,mini
32215,32220,Should the federal government allocate more funding for health insurance premium subsidies?,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,0.41251198144331463,mini,maxi
32215,32221,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,0.38167824379188503,mini,maxi
32215,32222,Should the federal government allocate more funding for health insurance premium subsidies?,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",0.17995731165458195,mini,mini
32215,32223,Should the federal government allocate more funding for health insurance premium subsidies?,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,0.4169738908456651,mini,mini
32215,32224,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.2878450065090878,mini,maxi
32215,32225,Should the federal government allocate more funding for health insurance premium subsidies?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",0.45239501557205614,mini,maxi
32215,32226,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government raise the requirements for the gymnasiale matura?,0.44060612631342505,mini,maxi
32215,32227,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",0.43804121601279067,mini,mini
32215,32228,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",0.4352043412924664,mini,mini
32215,32229,Should the federal government allocate more funding for health insurance premium subsidies?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.449094539553247,mini,maxi
32215,32230,Should the federal government allocate more funding for health insurance premium subsidies?,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,0.45583951068344447,mini,mini
32215,32231,Should the federal government allocate more funding for health insurance premium subsidies?,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,0.47553906219517017,mini,mini
32215,32232,Should the federal government allocate more funding for health insurance premium subsidies?,Should cannabis use be legalized? [BePart question],0.4240088011799854,mini,mini
32215,32233,Should the federal government allocate more funding for health insurance premium subsidies?,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,0.42594990321101284,mini,maxi
32215,32234,Should the federal government allocate more funding for health insurance premium subsidies?,"Should a third official gender be introduced alongside ""female"" and ""male""?",0.46583924964782775,mini,mini
32215,32235,Should the federal government allocate more funding for health insurance premium subsidies?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,0.4626410088932251,mini,maxi
32215,32236,Should the federal government allocate more funding for health insurance premium subsidies?,Do you support tax cuts at the federal level over the next four years?,0.34572036613963125,mini,mini
32215,32237,Should the federal government allocate more funding for health insurance premium subsidies?,Should married couples be taxed separately (individual taxation)? [BePart question],0.4219850467274404,mini,maxi
32215,32238,Should the federal government allocate more funding for health insurance premium subsidies?,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],0.4045624528728984,mini,mini
32215,32239,Should the federal government allocate more funding for health insurance premium subsidies?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.41705807739272727,mini,maxi
32215,32240,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",0.4237254497426884,mini,mini
32215,32241,Should the federal government allocate more funding for health insurance premium subsidies?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",0.44248250549561585,mini,mini
32215,32242,Should the federal government allocate more funding for health insurance premium subsidies?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,0.4508242898951842,mini,maxi
32215,32243,Should the federal government allocate more funding for health insurance premium subsidies?,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",0.4525604677632777,mini,maxi
32215,32244,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favor of stricter controls on equal pay for women and men?,0.42318015073006887,mini,mini
32215,32245,Should the federal government allocate more funding for health insurance premium subsidies?,Should busy sections of highways be widened?,0.4488195884961833,mini,mini
32215,32246,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.4552001789447989,mini,mini
32215,32247,Should the federal government allocate more funding for health insurance premium subsidies?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.45845202151899284,mini,maxi
32215,32248,Should the federal government allocate more funding for health insurance premium subsidies?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,0.4645092185166125,mini,maxi
32215,32249,Should the federal government allocate more funding for health insurance premium subsidies?,Should the construction of new nuclear power plants in Switzerland be allowed again?,0.47724540434073903,mini,mini
32215,32250,Should the federal government allocate more funding for health insurance premium subsidies?,Should the state guarantee a comprehensive public service offering also in rural regions?,0.38013832109587214,mini,maxi
32215,32251,Should the federal government allocate more funding for health insurance premium subsidies?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.4345556363831514,mini,maxi
32215,32252,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.4647424411169238,mini,mini
32215,32253,Should the federal government allocate more funding for health insurance premium subsidies?,Should direct payments only be granted to farmers with proof of ecological performance?,0.42353958644753265,mini,mini
32215,32254,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,0.49417283024838654,mini,maxi
32215,32255,Should the federal government allocate more funding for health insurance premium subsidies?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.48277807020367036,mini,maxi
32215,32256,Should the federal government allocate more funding for health insurance premium subsidies?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],0.47467279206745544,mini,mini
32215,32257,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",0.49394903879204377,mini,maxi
32215,32258,Should the federal government allocate more funding for health insurance premium subsidies?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.4685164823614904,mini,maxi
32215,32259,Should the federal government allocate more funding for health insurance premium subsidies?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.41241068017488886,mini,maxi
32215,32260,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.4914136585835484,mini,mini
32215,32261,Should the federal government allocate more funding for health insurance premium subsidies?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",0.4067753549374156,mini,mini
32215,32262,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favour of lowering the voting age to 16?,0.44145175395465486,mini,maxi
32215,32263,Should the federal government allocate more funding for health insurance premium subsidies?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.3330922844658866,mini,maxi
32215,32264,Should the federal government allocate more funding for health insurance premium subsidies?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",0.41635533463491864,mini,mini
32215,32265,Should the federal government allocate more funding for health insurance premium subsidies?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.49060397254931043,mini,maxi
32215,32266,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.47936413331130423,mini,corr_maxi
32215,32267,Should the federal government allocate more funding for health insurance premium subsidies?,Should automatic facial recognition be banned in public spaces?,0.46208552269148934,mini,mini
32215,32268,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.4767619481702409,mini,mini
32215,32269,Should the federal government allocate more funding for health insurance premium subsidies?,Are you in favor of closer relations with the European Union (EU)?,0.48476492661173,mini,maxi
32215,32270,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.43587108912900036,mini,mini
32215,32271,Should the federal government allocate more funding for health insurance premium subsidies?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.4612513621240368,mini,maxi
32215,32272,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.46689212098703325,mini,mini
32215,32273,Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.473906070496638,mini,mini
32215,32274,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.4674028748583413,mini,maxi
32215,32275,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.38696589423617417,mini,maxi
32215,32276,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.4161454119180862,mini,corr_maxi
32215,32277,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.42333604223531046,mini,maxi
32215,32278,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.43996199920588513,mini,maxi
32215,32279,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.5021102006405977,mini,maxi
32215,32280,Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.43613069690100686,mini,maxi
32215,32281,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Social services""?",0.31216565365957066,mini,corr_maxi
32215,32282,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Education and research""?",0.3943877006214687,mini,maxi
32215,32283,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.40572734370411767,mini,maxi
32215,32284,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Public transport""?",0.39002945324135707,mini,maxi
32215,32285,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.41653839362091283,mini,corr_maxi
32215,32286,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Public security""?",0.4076298973540311,mini,maxi
32215,32287,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""National defence""?",0.40115655351630136,mini,corr_maxi
32215,32288,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Development assistance""?",0.36607012266663813,mini,maxi
32216,32217,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.23208362745977515,maxi,maxi
32216,32218,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.3852961411913324,maxi,maxi
32216,32219,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government provide more financial support for public housing construction? [BePart question],0.4277009297711994,maxi,mini
32216,32220,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,0.4353074583266881,maxi,maxi
32216,32221,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,0.4400167284299743,maxi,maxi
32216,32222,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",0.3614460520714598,maxi,mini
32216,32223,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,0.42279094587536353,maxi,mini
32216,32224,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.42245076767333267,maxi,maxi
32216,32225,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",0.4238004191963171,maxi,maxi
32216,32226,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government raise the requirements for the gymnasiale matura?,0.41655642322592257,maxi,maxi
32216,32227,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",0.46119152763273663,maxi,mini
32216,32228,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",0.4074384472001089,maxi,mini
32216,32229,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.3670561535255926,maxi,maxi
32216,32230,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,0.4584145762947121,maxi,mini
32216,32231,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,0.398199122309424,maxi,mini
32216,32232,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should cannabis use be legalized? [BePart question],0.4725291183622395,maxi,mini
32216,32233,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,0.41165265995140654,maxi,maxi
32216,32234,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should a third official gender be introduced alongside ""female"" and ""male""?",0.4599487562247137,maxi,mini
