question_id,question_text,question_order,category,base_Andere,cloned_Andere,delta_Andere,base_Centre,cloned_Centre,delta_Centre,base_EDU,cloned_EDU,delta_EDU,base_EVP,cloned_EVP,delta_EVP,base_FDP,cloned_FDP,delta_FDP,base_GLP,cloned_GLP,delta_GLP,base_Green,cloned_Green,delta_Green,base_Parteilos,cloned_Parteilos,delta_Parteilos,base_PdA,cloned_PdA,delta_PdA,base_SP,cloned_SP,delta_SP,base_SVP,cloned_SVP,delta_SVP,max_abs_delta,max_delta_party,max_positive_delta,max_positive_party,voter_nan_pct,candidate_nan_pct,candidate_var,voter_var,combined_var,voter_avg_abs_corr,candidate_avg_abs_corr
32214,"Do you support an increase in the retirement age (e.g., to 67)?",1,Welfare state & family,0.0977936744176345,0.0974882775617528,-0.0003053968558816,0.1745269682760579,0.1751977744704126,0.0006708061943546,0.0312484996879374,0.0290287046372333,-0.0022197950507041,0.1090233435221313,0.1122746864681264,0.003251342945995,0.0432396605160585,0.0415306383727851,-0.0017090221432733,0.1619603544203661,0.1712169464581721,0.0092565920378059,0.1353834930998901,0.1345366502899171,-0.0008468428099729,0.0608419884669471,0.0599964792677014,-0.0008455091992457,0.007303519131979,0.0074768885261464,0.0001733693941673,0.1320314625442013,0.1247572828481617,-0.0072741796960396,0.0466470359168066,0.0464956710995919,-0.0001513648172146,0.0092565920378059,GLP,0.0092565920378059,GLP,0.0088818474242642,0.0,1744.4002336899184,1565.973622315987,2731684.752720256,0.12297462921431605,0.2643870078907533
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",27,Economy & labour,0.0977936744176345,0.0977496652637307,-4.400915390377624e-05,0.1745269682760579,0.1730633305060694,-0.0014636377699885,0.0312484996879374,0.0309484372749554,-0.0003000624129819,0.1090233435221313,0.1109624135153543,0.001939069993223,0.0432396605160585,0.0402730434597097,-0.0029666170563487,0.1619603544203661,0.1532092008470937,-0.0087511535732724,0.1353834930998901,0.1413934098292334,0.0060099167293433,0.0608419884669471,0.0593716826433361,-0.001470305823611,0.007303519131979,0.0078216268983944,0.0005181077664153,0.1320314625442013,0.1405192279994149,0.0084877654552136,0.0466470359168066,0.0446879617627169,-0.0019590741540896,0.0087511535732724,GLP,0.0084877654552136,SP,0.0139469009553987,0.0,2027.9241490926556,1459.807024239287,2960377.917469938,0.24946790496654667,0.44334621579920913
32263,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,50,"Democracy, Media & Digitalization",0.0977936744176345,0.1010336816724741,0.0032400072548395,0.1745269682760579,0.1765073802017362,0.0019804119256782,0.0312484996879374,0.0318086161921703,0.0005601165042329,0.1090233435221313,0.1112284688548668,0.0022051253327355,0.0432396605160585,0.0422974645392952,-0.0009421959767632,0.1619603544203661,0.1533885714895218,-0.0085717829308442,0.1353834930998901,0.1376739695189832,0.0022904764190931,0.0608419884669471,0.0614861224468158,0.0006441339798686,0.007303519131979,0.0085651148772273,0.0012615957452482,0.1320314625442013,0.1295109382751544,-0.0025205242690469,0.0466470359168066,0.0464996719317645,-0.000147363985042,0.0085717829308442,GLP,0.0022904764190931,Green,0.4091891113351577,0.0,1791.1523975904977,1366.4626989669644,2447542.939472661,0.06727571983372341,0.23814679887813048
32237,Should married couples be taxed separately (individual taxation)? [BePart question],24,Finances & taxes,0.0977936744176345,0.0980723990590267,0.0002787246413922,0.1745269682760579,0.167690212897609,-0.0068367553784489,0.0312484996879374,0.0291207237772143,-0.002127775910723,0.1090233435221313,0.1045557475955136,-0.0044675959266176,0.0432396605160585,0.0452114039720309,0.0019717434559723,0.1619603544203661,0.1704601223720966,0.0084997679517304,0.1353834930998901,0.1380000373410902,0.0026165442412001,0.0608419884669471,0.0582221101989332,-0.0026198782680139,0.007303519131979,0.007658926390022,0.0003554072580429,0.1320314625442013,0.1335211057233157,0.0014896431791143,0.0466470359168066,0.0474872106731562,0.0008401747563495,0.0084997679517304,GLP,0.0084997679517304,GLP,0.3799510298142013,0.0,1397.7093755790256,837.4895033158833,1170566.9307336316,0.07863256322592727,0.14421015435843687
32239,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,26,Finances & taxes,0.0977936744176345,0.0975069481118965,-0.000286726305738,0.1745269682760579,0.1827373427006023,0.0082103744245444,0.0312484996879374,0.0312658366273542,1.7336939416783687e-05,0.1090233435221313,0.1063774598449955,-0.0026458836771358,0.0432396605160585,0.0431649783154938,-7.468220056466163e-05,0.1619603544203661,0.1665366396210192,0.0045762852006531,0.1353834930998901,0.1316627191789166,-0.0037207739209734,0.0608419884669471,0.0589535956812468,-0.0018883927857003,0.007303519131979,0.0070287953227601,-0.0002747238092189,0.1320314625442013,0.1281519889470293,-0.003879473597172,0.0466470359168066,0.0466136956486975,-3.334026810912494e-05,0.0082103744245444,Centre,0.0082103744245444,Centre,0.4028998031590571,0.0,1646.6146630970345,1271.5199398115703,2093703.37731399,0.17470682214983818,0.44924549864589697
32215,Should the federal government allocate more funding for health insurance premium subsidies?,2,Welfare state & family,0.0977936744176345,0.0970995300356037,-0.0006941443820308,0.1745269682760579,0.1728286150185823,-0.0016983532574755,0.0312484996879374,0.0315438944633843,0.0002953947754468,0.1090233435221313,0.1065581640981474,-0.0024651794239839,0.0432396605160585,0.045074042067421,0.0018343815513625,0.1619603544203661,0.1695065907041789,0.0075462362838127,0.1353834930998901,0.135400163233945,1.667013405498574e-05,0.0608419884669471,0.0592249854636565,-0.0016170030032906,0.007303519131979,0.0075015603245471,0.000198041192568,0.1320314625442013,0.1296956433604796,-0.0023358191837216,0.0466470359168066,0.0455668112300724,-0.0010802246867341,0.0075462362838127,GLP,0.0075462362838127,GLP,0.0157712804263286,0.0,1547.6497714149584,1256.2065388351623,1944167.7626782155,0.23438340473130315,0.49035233125947114
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,Welfare state & family,0.0977936744176345,0.1038429326633461,0.0060492582457115,0.1745269682760579,0.1682283248248893,-0.0062986434511685,0.0312484996879374,0.0336196595558571,0.0023711598679196,0.1090233435221313,0.1033388278095322,-0.0056845157125991,0.0432396605160585,0.0406957980593336,-0.0025438624567248,0.1619603544203661,0.1550635865593208,-0.0068967678610453,0.1353834930998901,0.1422642576322413,0.0068807645323512,0.0608419884669471,0.05900360608341,-0.0018383823835371,0.007303519131979,0.007585577800182,0.0002820586682029,0.1320314625442013,0.13934498375661,0.0073135212124087,0.0466470359168066,0.0470124452552825,0.0003654093384758,0.0073135212124087,SP,0.0073135212124087,SP,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123,0.13501970902933755,0.28094847431620107
32230,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,17,Immigration & integration,0.0977936744176345,0.1005815876369166,0.0027879132192821,0.1745269682760579,0.167214780674372,-0.0073121876016859,0.0312484996879374,0.0354453726375114,0.0041968729495739,0.1090233435221313,0.1036568939672941,-0.0053664495548371,0.0432396605160585,0.050140429209281,0.0069007686932225,0.1619603544203661,0.1590437477661871,-0.002916606654179,0.1353834930998901,0.1330343378089245,-0.0023491552909655,0.0608419884669471,0.059899125684822,-0.0009428627821251,0.007303519131979,0.0069227732701731,-0.0003807458618059,0.1320314625442013,0.1324262113186136,0.0003947487744122,0.0466470359168066,0.0516347400259292,0.0049877041091225,0.0073121876016859,Centre,0.0069007686932225,FDP,0.0561476787171731,0.0,1652.3103821851143,1561.306664343892,2579763.211270222,0.25595405739636884,0.4818979665346819
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,57,Foreign trade & foreign policy,0.0977936744176345,0.0943162844538568,-0.0034773899637776,0.1745269682760579,0.1763420124719185,0.0018150441958605,0.0312484996879374,0.0306797147139961,-0.0005687849739413,0.1090233435221313,0.1067808770891171,-0.0022424664330142,0.0432396605160585,0.0435317212646942,0.0002920607486357,0.1619603544203661,0.1647742730487721,0.002813918628406,0.1353834930998901,0.1316320461322555,-0.0037514469676345,0.0608419884669471,0.0599184630403258,-0.0009235254266213,0.007303519131979,0.0072341713743121,-6.934775766693005e-05,0.1320314625442013,0.1385261467718544,0.006494684227653,0.0466470359168066,0.0462642896389144,-0.0003827462778922,0.006494684227653,SP,0.006494684227653,SP,0.1191127754572951,0.0,1684.755892351382,1313.5330116476375,2212982.4811714143,0.14353439400181695,0.34945396098070214
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,36,Energy & transport,0.0977936744176345,0.0978883607790646,9.468636143013244e-05,0.1745269682760579,0.1740415339723905,-0.0004854343036674,0.0312484996879374,0.03171059580393,0.0004620961159925,0.1090233435221313,0.1093214055190265,0.0002980619968952,0.0432396605160585,0.0496669974021311,0.0064273368860726,0.1619603544203661,0.1570306623777582,-0.0049296920426078,0.1353834930998901,0.1320081243565262,-0.0033753687433638,0.0608419884669471,0.0627517190242371,0.0019097305572899,0.007303519131979,0.0079229813134459,0.0006194621814669,0.1320314625442013,0.1289814948175825,-0.0030499677266187,0.0466470359168066,0.0486761246339268,0.0020290887171202,0.0064273368860726,FDP,0.0064273368860726,FDP,0.0276537519804119,0.0,1867.322596075673,1664.383221974159,3107940.39892158,0.2230662084789791,0.5001907621150684
32264,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",51,Security & military,0.0977936744176345,0.0975556249033345,-0.0002380495142999,0.1745269682760579,0.1720617888520716,-0.0024651794239862,0.0312484996879374,0.0305350179504028,-0.0007134817375346,0.1090233435221313,0.1123140279844972,0.0032906844623659,0.0432396605160585,0.0401770234875564,-0.003062637028502,0.1619603544203661,0.1683543510383296,0.0063939966179634,0.1353834930998901,0.1357889107600976,0.0004054176602075,0.0608419884669471,0.0588429059911258,-0.0019990824758213,0.007303519131979,0.0075989139074256,0.0002953947754465,0.1320314625442013,0.1333644064632045,0.0013329439190031,0.0466470359168066,0.0434070286619646,-0.0032400072548419,0.0063939966179634,GLP,0.0063939966179634,GLP,0.0519468049354265,0.0,1866.353614820024,1415.8376065667635,2642453.63501401,0.21909331154053233,0.44383908550823603
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],25,Finances & taxes,0.0977936744176345,0.094765711267966,-0.0030279631496685,0.1745269682760579,0.1767407620785009,0.0022137938024429,0.0312484996879374,0.0305450200308355,-0.0007034796571018,0.1090233435221313,0.1112304692709528,0.0022071257488215,0.0432396605160585,0.0413852748038298,-0.0018543857122286,0.1619603544203661,0.1683450157632595,0.0063846613428934,0.1353834930998901,0.1331310245864367,-0.0022524685134533,0.0608419884669471,0.0602225262854814,-0.0006194621814657,0.007303519131979,0.0070007894975484,-0.0003027296344306,0.1320314625442013,0.1308512170531409,-0.0011802454910604,0.0466470359168066,0.0457821893620572,-0.0008648465547493,0.0063846613428934,GLP,0.0063846613428934,GLP,0.0407604781794613,0.0,1903.833100777832,1642.938569325225,3127880.8308259384,0.23952054664687655,0.47941773847152747
32223,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,10,Health,0.0977936744176345,0.0957685865326868,-0.0020250878849476,0.1745269682760579,0.1802834989677719,0.0057565306917139,0.0312484996879374,0.0302722966377031,-0.0009762030502342,0.1090233435221313,0.1094714367255179,0.0004480932033865,0.0432396605160585,0.0400476632472929,-0.0031919972687655,0.1619603544203661,0.1614669184523542,-0.0004934359680119,0.1353834930998901,0.1357662393777796,0.0003827462778895,0.0608419884669471,0.0616408212908418,0.0007988328238946,0.007303519131979,0.0078749713273689,0.0005714521953898,0.1320314625442013,0.1332477155248216,0.0012162529806203,0.0466470359168066,0.0441598519158681,-0.0024871840009385,0.0057565306917139,Centre,0.0057565306917139,Centre,0.0234288732056267,0.0,1562.2494828948809,1210.1253083109048,1890517.637146719,0.15370573425738143,0.42777099418558096
32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,11,Health,0.0977936744176345,0.0960206389595923,-0.0017730354580421,0.1745269682760579,0.1688697915833077,-0.0056571766927502,0.0312484996879374,0.0311864867892545,-6.20128986829234e-05,0.1090233435221313,0.1124747280767837,0.0034513845546524,0.0432396605160585,0.0404010700892494,-0.002838590426809,0.1619603544203661,0.1655197614436936,0.0035594070233274,0.1353834930998901,0.1363023508889756,0.0009188577890855,0.0608419884669471,0.0621369244803054,0.0012949360133583,0.007303519131979,0.0075062279620824,0.0002027088301033,0.1320314625442013,0.133511770448245,0.0014803079040437,0.0466470359168066,0.0460702492785192,-0.0005767866382874,0.0056571766927502,Centre,0.0035594070233274,GLP,0.412117720485861,0.0,1434.5342083470412,1142.1031177388318,1638385.991856163,0.11947989364369263,0.3327828457484249
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,Welfare state & family,0.0977936744176345,0.0975282858834861,-0.0002653885341483,0.1745269682760579,0.1691518502515103,-0.0053751180245476,0.0312484996879374,0.030709054149932,-0.0005394455380053,0.1090233435221313,0.1132735609006785,0.0042502173785471,0.0432396605160585,0.0426261995828508,-0.0006134609332077,0.1619603544203661,0.1578868404627997,-0.0040735139575664,0.1353834930998901,0.1378593414096696,0.0024758483097795,0.0608419884669471,0.0614087730248019,0.0005667845578548,0.007303519131979,0.0074808893583194,0.0001773702263403,0.1320314625442013,0.1355962040104261,0.0035647414662248,0.0466470359168066,0.0464790009655368,-0.0001680349512698,0.0053751180245476,Centre,0.0035647414662248,SP,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454,0.2828003658153591,0.48344619823650703
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",3,Welfare state & family,0.0977936744176345,0.0968308074746435,-0.000962866942991,0.1745269682760579,0.1704294493254506,-0.0040975189506073,0.0312484996879374,0.0312725046809759,2.4004993038503203e-05,0.1090233435221313,0.1058786894340832,-0.003144654088048,0.0432396605160585,0.0432043198318629,-3.534068419556308e-05,0.1619603544203661,0.1665073001850846,0.0045469457647184,0.1353834930998901,0.1335684489040315,-0.0018150441958585,0.0608419884669471,0.0607513029376902,-9.068552925695084e-05,0.007303519131979,0.007274179696043,-2.9339435936013604e-05,0.1320314625442013,0.1372432132550132,0.0052117507108119,0.0466470359168066,0.047039784275132,0.0003927483583254,0.0052117507108119,SP,0.0052117507108119,SP,0.3937298958183302,0.0,1212.3420796890186,1170.6708104104057,1419253.4849241802,0.027553209175401532,0.1004391224629097
32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,16,Immigration & integration,0.0977936744176345,0.0964727329951525,-0.0013209414224819,0.1745269682760579,0.1796720384506531,0.0051450701745951,0.0312484996879374,0.0323513957569866,0.0011028960690491,0.1090233435221313,0.1087326163842199,-0.0002907271379113,0.0432396605160585,0.0426848784547229,-0.0005547820613355,0.1619603544203661,0.1581789012114344,-0.0037814532089316,0.1353834930998901,0.1323902038290566,-0.0029932892708334,0.0608419884669471,0.0602065229567874,-0.0006354655101596,0.007303519131979,0.0071808269453376,-0.0001226921866414,0.1320314625442013,0.1353708237980071,0.0033393612538058,0.0466470359168066,0.0467590592176534,0.0001120233008467,0.0051450701745951,Centre,0.0051450701745951,Centre,0.3760142109558788,0.0,1324.9400649642846,1309.2281061202489,1734648.7719760295,0.1791509159657205,0.3106173223173908
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",21,Society & ethics,0.0977936744176345,0.0942115960119941,-0.0035820784056403,0.1745269682760579,0.1721698113207453,-0.0023571569553126,0.0312484996879374,0.0336316620523761,0.0023831623644386,0.1090233435221313,0.1168376355615382,0.0078142920394068,0.0432396605160585,0.0430022778071217,-0.0002373827089367,0.1619603544203661,0.1572273699595975,-0.0047329844607686,0.1353834930998901,0.1305751596331946,-0.0048083334666954,0.0608419884669471,0.0661090840228195,0.0052670955558723,0.007303519131979,0.0070994766911513,-0.0002040424408277,0.1320314625442013,0.1304477998090207,-0.0015836627351806,0.0466470359168066,0.048688127130446,0.0020410912136393,0.0048083334666954,Green,0.0020410912136393,SVP,0.0345911949685534,0.0,1938.8085973689083,1859.966787424097,3606119.598278469,0.2757488017852469,0.46627625758191055
32251,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,38,Energy & transport,0.0977936744176345,0.097229557081228,-0.0005641173364065,0.1745269682760579,0.1715450146963801,-0.0029819535796777,0.0312484996879374,0.0311218066691228,-0.0001266930188146,0.1090233435221313,0.1087639562362429,-0.0002593872858883,0.0432396605160585,0.0420767519644129,-0.0011629085516455,0.1619603544203661,0.1652717098489606,0.0033113554285945,0.1353834930998901,0.14006913437994,0.0046856412800499,0.0608419884669471,0.0607546369645014,-8.735150244575801e-05,0.007303519131979,0.0074522167277456,0.0001486975957665,0.1320314625442013,0.129387579283151,-0.0026438832610503,0.0466470359168066,0.0463276361483214,-0.0003193997684851,0.0046856412800499,Green,0.0046856412800499,Green,0.3813673244034759,0.0,1474.4526910263828,1295.677017331857,1910414.4649059945,0.17509439156766382,0.3280901508758492
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,18,Immigration & integration,0.0977936744176345,0.0937094915742687,-0.0040841828433658,0.1745269682760579,0.1788552018819761,0.0043282336059181,0.0312484996879374,0.0296555016776843,-0.001592998010253,0.1090233435221313,0.1119006086599451,0.0028772651378138,0.0432396605160585,0.0417833576050532,-0.0014563029110052,0.1619603544203661,0.1666379940360732,0.0046776396157071,0.1353834930998901,0.1336704701244447,-0.0017130229754453,0.0608419884669471,0.0592783298926307,-0.0015636585743164,0.007303519131979,0.0074475490902103,0.0001440299582313,0.1320314625442013,0.1309885789577505,-0.0010428835864507,0.0466470359168066,0.0460729164999682,-0.0005741194168383,0.0046776396157071,GLP,0.0046776396157071,GLP,0.0118824715540832,0.0,2005.5123216601817,1700.4910225807082,3410355.6986581325,0.25482789363912434,0.4713408642942705
