question_id,question_text,category,mean_abs_r,max_abs_r,n_high_corr,base_Andere,added_Andere,delta_Andere,base_Centre,added_Centre,delta_Centre,base_EDU,added_EDU,delta_EDU,base_EVP,added_EVP,delta_EVP,base_FDP,added_FDP,delta_FDP,base_GLP,added_GLP,delta_GLP,base_Green,added_Green,delta_Green,base_Parteilos,added_Parteilos,delta_Parteilos,base_PdA,added_PdA,delta_PdA,base_SP,added_SP,delta_SP,base_SVP,added_SVP,delta_SVP,max_abs_delta,max_delta_party,max_positive_delta,max_positive_party
32254,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,Nature conservation,0.2466410834499723,0.4634857195781888,9,0.09465435477248,0.095609886856487,0.0009555320840069,0.1809242989208312,0.1760592869983523,-0.0048650119224788,0.0351746496604658,0.0340450813769294,-0.0011295682835364,0.123019588074322,0.1239204421186289,0.0009008540443068,0.0442098623180326,0.0437871077184093,-0.0004227545996233,0.1451068488912262,0.1479581086199139,0.0028512597286876,0.1261515728604857,0.1272357983793926,0.0010842255189069,0.0657843498114419,0.0666758685806796,0.0008915187692376,0.0112363371581283,0.0113290231034715,9.268594534328836e-05,0.1250273390198449,0.1251753698102488,0.0001480307904038,0.0487107985127603,0.048204026437502,-0.0005067720752583,0.0048650119224788,Centre,0.0028512597286876,GLP
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,Society & ethics,0.2223463511310774,0.4040443653345403,8,0.09465435477248,0.0953718373421881,0.000717482569708,0.1809242989208312,0.1857686398770817,0.0048443409562505,0.0351746496604658,0.0320546673708158,-0.00311998228965,0.123019588074322,0.1182946052779043,-0.0047249827964176,0.0442098623180326,0.0451173844159623,0.0009075220979297,0.1451068488912262,0.1493163911426788,0.0042095422514525,0.1261515728604857,0.1281073129877639,0.0019557401272781,0.0657843498114419,0.0595677234198166,-0.0062166263916252,0.0112363371581283,0.0114857223635843,0.000249385205456,0.1250273390198449,0.1264823083201253,0.0014549693002803,0.0487107985127603,0.0484334074820924,-0.0002773910306679,0.0048443409562505,Centre,0.0048443409562505,Centre
32226,Should the federal government raise the requirements for the gymnasiale matura?,Education,0.1369763538385982,0.2196220016721777,0,0.09465435477248,0.0945229941161305,-0.0001313606563494,0.1809242989208312,0.1808729549079431,-5.13440128880327e-05,0.0351746496604658,0.0352773376862419,0.0001026880257761,0.123019588074322,0.1222787673169383,-0.0007408207573836,0.0442098623180326,0.0441411813657278,-6.868095230482679e-05,0.1451068488912262,0.1454082449149323,0.0003013960237061,0.1261515728604857,0.1307892041544582,0.0046376312939725,0.0657843498114419,0.0657716805095603,-1.2669301881526596e-05,0.0112363371581283,0.011378366700273,0.0001420295421447,0.1250273390198449,0.1203923749473206,-0.0046349640725243,0.0487107985127603,0.0491668933804928,0.0004560948677324,0.0046376312939725,Green,0.0046376312939725,Green
32239,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,Finances & taxes,0.1991902237678735,0.3298110507142371,3,0.09465435477248,0.095203802390918,0.0005494476184379,0.1809242989208312,0.1838675777895011,0.0029432788686699,0.0351746496604658,0.0355247224756115,0.0003500728151456,0.123019588074322,0.1196508873845812,-0.0033687006897408,0.0442098623180326,0.0440818356884935,-0.000128026629539,0.1451068488912262,0.1487015965987469,0.0035947477075206,0.1261515728604857,0.1250326734627451,-0.0011188993977405,0.0657843498114419,0.0649435082497302,-0.0008408415617117,0.0112363371581283,0.010942275993406,-0.0002940611647222,0.1250273390198449,0.123668389691719,-0.0013589493281259,0.0487107985127603,0.0483827302745668,-0.0003280682381935,0.0035947477075206,GLP,0.0035947477075206,GLP
32243,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Economy & labour,0.1434747221158325,0.2586474393882248,0,0.09465435477248,0.0950004267554528,0.0003460719829727,0.1809242989208312,0.177382228836922,-0.0035420700839091,0.0351746496604658,0.0355767332938617,0.0004020836333958,0.123019588074322,0.1242605128533409,0.0012409247790189,0.0442098623180326,0.0440418273667628,-0.0001680349512698,0.1451068488912262,0.1422209152837051,-0.002885933607521,0.1261515728604857,0.1277725766959483,0.0016210038354625,0.0657843498114419,0.0659923930844424,0.0002080432730005,0.0112363371581283,0.0112736782584104,3.734110028214346e-05,0.1250273390198449,0.1286000821504156,0.0035727431305706,0.0487107985127603,0.0478786254207571,-0.0008321730920032,0.0035727431305706,SP,0.0035727431305706,SP
32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Health,0.1215409584574373,0.2110981955594187,0,0.09465435477248,0.093976880524504,-0.000677474247976,0.1809242989208312,0.177630947237016,-0.0032933516838151,0.0351746496604658,0.0350512906684621,-0.0001233589920037,0.123019588074322,0.1247652845125127,0.0017456964381907,0.0442098623180326,0.0428189063325209,-0.0013909559855117,0.1451068488912262,0.1481934909127645,0.0030866420215382,0.1261515728604857,0.1238457599180614,-0.0023058129424242,0.0657843498114419,0.0665378398707077,0.0007534900592657,0.0112363371581283,0.010106768874592,-0.0011295682835362,0.1250273390198449,0.1285914136807071,0.0035640746608621,0.0487107985127603,0.0484814174681698,-0.0002293810445905,0.0035640746608621,SP,0.0035640746608621,SP
32288,"Should the federal government spend more or less in the area of ""Development assistance""?",Federal budget,0.3135580020236495,0.4622383465811482,17,0.09465435477248,0.0931980518614749,-0.0014563029110051,0.1809242989208312,0.1820972095529092,0.001172910632078,0.0351746496604658,0.0351839849355364,9.335275070555815e-06,0.123019588074322,0.1230669312550367,4.734318071472621e-05,0.0442098623180326,0.0444165719803091,0.0002067096622764,0.1451068488912262,0.1464411264209512,0.001334277529725,0.1261515728604857,0.1229235681021651,-0.0032280047583206,0.0657843498114419,0.0654602824054213,-0.0003240674060205,0.0112363371581283,0.0108655933767551,-0.0003707437813731,0.1250273390198449,0.1276358815967005,0.0026085425768555,0.0487107985127603,0.0487107985127604,6.245004513516506e-17,0.0032280047583206,Green,0.0026085425768555,SP
32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Welfare state & family,0.0245201839422105,0.0615525119964248,0,0.09465435477248,0.0954978635556404,0.0008435087831603,0.1809242989208312,0.1815464283237467,0.0006221294029155,0.0351746496604658,0.0351793172980012,4.667637535364644e-06,0.123019588074322,0.1221320701372586,-0.0008875179370633,0.0442098623180326,0.0444212396178443,0.0002113772998117,0.1451068488912262,0.1422009111228402,-0.002905937768386,0.1261515728604857,0.1256601373085569,-0.0004914355519288,0.0657843498114419,0.0666818698289384,0.0008975200174965,0.0112363371581283,0.0110442972138198,-0.0001920399443084,0.1250273390198449,0.1280819743840006,0.0030546353641556,0.0487107985127603,0.0475538912093745,-0.0011569073033858,0.0030546353641556,SP,0.0030546353641556,SP
32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",Energy & transport,0.2768060942048195,0.5048094688272355,12,0.09465435477248,0.0951877990622262,0.0005334442897461,0.1809242989208312,0.1802915006321207,-0.0006327982887104,0.0351746496604658,0.0351159707885939,-5.867887187196996e-05,0.123019588074322,0.1245805794271886,0.0015609913528666,0.0442098623180326,0.0437944425773932,-0.0004154197406393,0.1451068488912262,0.1420642160235919,-0.0030426328676343,0.1261515728604857,0.1253234006006557,-0.00082817225983,0.0657843498114419,0.0665011655757876,0.0007168157643457,0.0112363371581283,0.010788243954742,-0.0004480932033862,0.1250273390198449,0.1276638874219119,0.002636548402067,0.0487107985127603,0.0486887939358083,-2.2004576952040777e-05,0.0030426328676343,GLP,0.002636548402067,SP
32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",Security & military,0.106396495402505,0.5248628269936204,1,0.09465435477248,0.0966074276783113,0.0019530729058313,0.1809242989208312,0.1800007734942102,-0.0009235254266209,0.0351746496604658,0.0353680232154985,0.0001933735550326,0.123019588074322,0.1221254020836364,-0.0008941859906855,0.0442098623180326,0.0452774177028862,0.0010675553848535,0.1451068488912262,0.1444907207365707,-0.0006161281546555,0.1261515728604857,0.123176287334431,-0.0029752855260546,0.0657843498114419,0.0654136060300686,-0.0003707437813732,0.0112363371581283,0.012195203268946,0.0009588661108177,0.1250273390198449,0.1276432164556847,0.0026158774358397,0.0487107985127603,0.047701921999779,-0.0010088765129813,0.0029752855260546,Green,0.0026158774358397,SP
32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",Values,0.3386527263299748,0.5373608393990486,18,0.09465435477248,0.0938181808483039,-0.0008361739241761,0.1809242989208312,0.1829800598524382,0.002055760931607,0.0351746496604658,0.0349979462394876,-0.0001767034209782,0.123019588074322,0.1242245053637834,0.0012049172894614,0.0442098623180326,0.0435143843252767,-0.0006954779927559,0.1451068488912262,0.1453155589695891,0.0002087100783628,0.1261515728604857,0.1233316529838198,-0.0028199198766658,0.0657843498114419,0.0661931014984595,0.0004087516870176,0.0112363371581283,0.0114323779346097,0.0001960407764814,0.1250273390198449,0.125550114423796,0.000522775403951,0.0487107985127603,0.0486421175604556,-6.86809523047921e-05,0.0028199198766658,Green,0.002055760931607,Centre
32265,Should the Swiss Armed Forces expand their cooperation with NATO?,Security & military,0.105433862245588,0.460084453330054,1,0.09465435477248,0.0962913619366371,0.0016370071641571,0.1809242989208312,0.1802341553709732,-0.0006901435498579,0.0351746496604658,0.0351353081440971,-3.934151636874467e-05,0.123019588074322,0.1240217965336802,0.0010022084593582,0.0442098623180326,0.0449526834915034,0.0007428211734707,0.1451068488912262,0.1457929916089114,0.0006861427176852,0.1261515728604857,0.1235163580691445,-0.0026352147913412,0.0657843498114419,0.0667025407951662,0.0009181909837243,0.0112363371581283,0.0112283354937821,-8.001664346130727e-06,0.1250273390198449,0.1240551368017836,-0.0009722022180613,0.0487107985127603,0.0480693317543412,-0.0006414667584191,0.0026352147913412,Green,0.0007428211734707,FDP
32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",Values,0.318672014401746,0.4755648893953534,20,0.09465435477248,0.0931813817274203,-0.0014729730450597,0.1809242989208312,0.1834228186129267,0.0024985196920955,0.0351746496604658,0.0353566875243416,0.0001820378638757,0.123019588074322,0.1221247352782743,-0.0008948527960476,0.0442098623180326,0.0439671451661984,-0.0002427171518342,0.1451068488912262,0.1454662569814425,0.0003594080902163,0.1261515728604857,0.1257948319917186,-0.0003567408687671,0.0657843498114419,0.0659310469911219,0.00014669717968,0.0112363371581283,0.010623543030283,-0.0006127941278452,0.1250273390198449,0.1253667429491958,0.0003394039293508,0.0487107985127603,0.0487648097470971,5.401123433679267e-05,0.0024985196920955,Centre,0.0024985196920955,Centre
32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,Immigration & integration,0.1984166788759523,0.4704467927571089,6,0.09465435477248,0.0941822565760557,-0.0004720981964243,0.1809242989208312,0.1819918543056851,0.0010675553848538,0.0351746496604658,0.0359734824843601,0.0007988328238942,0.123019588074322,0.123374995332364,0.000355407258042,0.0442098623180326,0.0441551842783336,-5.467803969899654e-05,0.1451068488912262,0.1434871786664876,-0.0016196702247386,0.1261515728604857,0.1245419047161788,-0.0016096681443068,0.0657843498114419,0.0650595323827496,-0.0007248174286922,0.0112363371581283,0.01102295944223,-0.0002133777158982,0.1250273390198449,0.1274518433167384,0.0024245042968934,0.0487107985127603,0.0487588084988376,4.800998607724927e-05,0.0024245042968934,SP,0.0024245042968934,SP
32278,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",Values,0.0919199915576991,0.2543161308738544,0,0.09465435477248,0.0926419361894148,-0.0020124185830652,0.1809242989208312,0.1812597020180082,0.000335403097177,0.0351746496604658,0.0352700028272579,9.5353166792031e-05,0.123019588074322,0.1227922074458176,-0.0002273806285043,0.0442098623180326,0.0440618315276281,-0.0001480307904044,0.1451068488912262,0.1473859896191629,0.0022791407279366,0.1261515728604857,0.1247439467409202,-0.0014076261195654,0.0657843498114419,0.0659357146286569,0.000151364817215,0.0112363371581283,0.0110896399784482,-0.00014669717968,0.1250273390198449,0.1258155029579442,0.0007881639380992,0.0487107985127603,0.0490035260667582,0.0002927275539978,0.0022791407279366,GLP,0.0022791407279366,GLP
32274,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",Values,0.1303055889611225,0.3830407501067602,1,0.09465435477248,0.0916463957836756,-0.0030079589888043,0.1809242989208312,0.1831921039576114,0.0022678050367802,0.0351746496604658,0.0355140535898165,0.0003394039293506,0.123019588074322,0.1256301310672624,0.0026105429929404,0.0442098623180326,0.0420034033745723,-0.0022064589434602,0.1451068488912262,0.1463671110257493,0.001260262134523,0.1261515728604857,0.1262989368455271,0.0001473639850414,0.0657843498114419,0.0664404862878284,0.0006561364763865,0.0112363371581283,0.0103788254623622,-0.000857511695766,0.1250273390198449,0.1229702444775155,-0.0020570945423294,0.0487107985127603,0.0495583081280939,0.0008475096153335,0.0022678050367802,Centre,0.0022678050367802,Centre
32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,Foreign trade & foreign policy,0.3274244299692879,0.515474162140239,18,0.09465435477248,0.0951204517206452,0.0004660969481651,0.1809242989208312,0.1827986887939244,0.0018743898730932,0.0351746496604658,0.0352446642234949,7.00145630291027e-05,0.123019588074322,0.1222894362027332,-0.0007301518715887,0.0442098623180326,0.0437144259339314,-0.0004954363841012,0.1451068488912262,0.1438725921658285,-0.0012342567253976,0.1261515728604857,0.1264096265356497,0.000258053675164,0.0657843498114419,0.065917044078516,0.000132694267074,0.0112363371581283,0.0112563413189937,2.000416086546039e-05,0.1250273390198449,0.12507468220056,4.734318071503152e-05,0.0487107985127603,0.0483020468257429,-0.0004087516870174,0.0018743898730932,Centre,0.0018743898730932,Centre
32287,"Should the federal government spend more or less in the area of ""National defence""?",Federal budget,0.2837764383563161,0.7754187904946273,14,0.09465435477248,0.0945323293912007,-0.0001220253812792,0.1809242989208312,0.1803668496380472,-0.0005574492827839,0.0351746496604658,0.0352733368540688,9.868719360299484e-05,0.123019588074322,0.1237050639866442,0.0006854759123222,0.0442098623180326,0.0440938381850129,-0.0001160241330196,0.1451068488912262,0.1453622353449418,0.0002553864537156,0.1261515728604857,0.124307189228691,-0.0018443836317946,0.0657843498114419,0.0658777025621474,9.335275070548876e-05,0.0112363371581283,0.0112370039634904,6.66805362188258e-07,0.1250273390198449,0.1266843503448664,0.0016570113250214,0.0487107985127603,0.0485601005009073,-0.000150698011853,0.0018443836317946,Green,0.0016570113250214,SP
32286,"Should the federal government spend more or less in the area of ""Public security""?",Federal budget,0.199862207060566,0.3783146321826917,4,0.09465435477248,0.091496364577186,-0.003157990195294,0.1809242989208312,0.1814737465392693,0.0005494476184381,0.0351746496604658,0.0353186796186972,0.0001440299582313,0.123019588074322,0.1236203797056472,0.0006007916313252,0.0442098623180326,0.044313883954533,0.0001040216365003,0.1451068488912262,0.1453535668752334,0.0002467179840071,0.1261515728604857,0.1258361739241739,-0.0003153989363118,0.0657843498114419,0.066012397245308,0.0002280474338661,0.0112363371581283,0.0105121865347986,-0.0007241506233296,0.1250273390198449,0.1268697222355533,0.0018423832157083,0.0487107985127603,0.0491928987896179,0.0004821002768575,0.0018423832157083,SP,0.0018423832157083,SP
32250,Should the state guarantee a comprehensive public service offering also in rural regions?,Energy & transport,0.161168052400286,0.2778690322793959,0,0.09465435477248,0.0939415398403075,-0.0007128149321725,0.1809242989208312,0.1792766228708796,-0.0016476760499515,0.0351746496604658,0.0351726492443794,-2.0004160864728338e-06,0.123019588074322,0.1235897066589868,0.0005701185846648,0.0442098623180326,0.0439464741999706,-0.0002633881180619,0.1451068488912262,0.1464364587834161,0.0013296098921898,0.1261515728604857,0.1261975824304759,4.600956999020744e-05,0.0657843498114419,0.0654936226735303,-0.0002907271379115,0.0112363371581283,0.0112129989704519,-2.333818767637219e-05,0.1250273390198449,0.1252247134070508,0.0001973743872058,0.0487107985127603,0.0495076309205679,0.0007968324078075,0.0016476760499515,Centre,0.0013296098921898,GLP
32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",Values,0.3401466673347122,0.5206576185088487,21,0.09465435477248,0.0924845701239401,-0.0021697846485399,0.1809242989208312,0.1822899163025793,0.0013656173817481,0.0351746496604658,0.0351073023188855,-6.73473415803566e-05,0.123019588074322,0.1237904150730034,0.0007708269986814,0.0442098623180326,0.0425715215431512,-0.0016383407748813,0.1451068488912262,0.1464898032123908,0.0013829543211646,0.1261515728604857,0.1260522188615208,-9.935399896485177e-05,0.0657843498114419,0.0655676380687324,-0.0002167117427094,0.0112363371581283,0.0112450056278366,8.668469708369292e-06,0.1250273390198449,0.1259068552925632,0.0008795162727182,0.0487107985127603,0.0484947535754134,-0.0002160449373469,0.0016383407748813,FDP,0.0013829543211646,GLP
32225,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Education,0.203963552134557,0.3322973701942128,4,0.09465435477248,0.0940515627250674,-0.0006027920474125,0.1809242989208312,0.1814730797339065,0.0005487808130753,0.0351746496604658,0.0353553539136172,0.0001807042531513,0.123019588074322,0.122594833058612,-0.0004247550157099,0.0442098623180326,0.0441205103995002,-8.935191853243207e-05,0.1451068488912262,0.1453395639626274,0.0002327150714011,0.1261515728604857,0.1276878924149513,0.0015363195544656,0.0657843498114419,0.065971722118215,0.000187372306773,0.0112363371581283,0.0107935783976394,-0.0004427587604888,0.1250273390198449,0.1235183584852282,-0.0015089805346167,0.0487107985127603,0.0490935447906527,0.0003827462778923,0.0015363195544656,Green,0.0015363195544656,Green
32277,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",Values,0.2017918701568893,0.3569293856079941,6,0.09465435477248,0.0942782765482097,-0.0003760782242703,0.1809242989208312,0.1820625356740758,0.0011382367532445,0.0351746496604658,0.0343238060183214,-0.0008508436421444,0.123019588074322,0.1212978966291698,-0.0017216914451522,0.0442098623180326,0.0438664575565089,-0.0003434047615237,0.1451068488912262,0.1466324995598973,0.001525650668671,0.1261515728604857,0.127351822512412,0.0012002496519262,0.0657843498114419,0.0650228580878299,-0.000761491723612,0.0112363371581283,0.0112129989704518,-2.333818767640168e-05,0.1250273390198449,0.1244718901531483,-0.0005554488666966,0.0487107985127603,0.0494789582899942,0.0007681597772338,0.001525650668671,GLP,0.001525650668671,GLP
32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",Values,0.2935974365320775,0.4777136000978558,13,0.09465435477248,0.0939622108065352,-0.0006921439659448,0.1809242989208312,0.1812350302196081,0.0003107312987769,0.0351746496604658,0.0352580003307386,8.335067027279847e-05,0.123019588074322,0.1236523863630321,0.0006327982887101,0.0442098623180326,0.0438937965763583,-0.0003160657416743,0.1451068488912262,0.145594283610981,0.0004874347197547,0.1261515728604857,0.1247272766068656,-0.0014242962536201,0.0657843498114419,0.0658983735283747,0.0001140237169328,0.0112363371581283,0.011246339238561,1.0002080432740604e-05,0.1250273390198449,0.1256307978726199,0.0006034588527749,0.0487107985127603,0.0489015048463444,0.000190706333584,0.0014242962536201,Green,0.0006034588527749,SP
