question_id,question_text,question_order,n_clones,jaccard_mean,jaccard_median,jaccard_p10,spearman_mean,kendall_mean,n_changed_mean,avg_pos_moved_mean,voter_nan_pct,candidate_nan_pct,candidate_var,voter_var,combined_var
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,1,0.917500062524942,0.945945945945946,0.7560975609756098,0.9982909538490692,0.9793712167853256,596.7751692352009,9.430483523080088,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,2,0.8649302096940079,0.945945945945946,0.6363636363636364,0.9936546930793504,0.9597570980927548,610.7244706899035,18.32041953356036,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,3,0.829376745109657,0.8947368421052632,0.5319148936170213,0.9867310284857564,0.9413001343832104,616.0539152143646,26.67685332193411,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,4,0.8042929565127094,0.8461538461538461,0.5,0.97816069110131,0.9240619581969668,619.0876182245908,34.47279683736899,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,5,0.7860617597762953,0.8461538461538461,0.44,0.9685005475883324,0.9080445172341284,620.9997839550626,41.707318480844606,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,7,0.7613819622664733,0.8,0.3846153846153846,0.9476027691825878,0.8794944295265974,623.16937923088,54.57341695002589,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,10,0.7376729234662001,0.8,0.3333333333333333,0.91615443730872,0.8442705714216447,624.7589178549139,70.37501855196376,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,15,0.7112748900467818,0.7142857142857143,0.3090909090909091,0.8704338800117675,0.8009221264644185,625.9814441403812,89.6679598102761,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,20,0.6902467710030418,0.6744186046511628,0.2857142857142857,0.8346138837572243,0.7705304145560151,626.5694944548466,103.06286970663658,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",4,30,0.6549985479862718,0.6,0.2413793103448276,0.7851827956134791,0.7315837813651294,627.0973882567574,119.94524398101046,0.3823755341110951,0.0,1933.303129478584,1246.798820961001,2410440.0623941123
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,1,0.953272601320678,1.0,0.8461538461538461,0.9990313674253164,0.9871711494343878,549.2936290748476,5.925589373901724,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,2,0.9192209479676422,1.0,0.7142857142857143,0.996424837443759,0.9751279078858242,586.4196552883,11.422506680223307,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,3,0.8926738140331811,1.0,0.6363636363636364,0.9925299284063128,0.9638820255493676,602.3245475058812,16.547876710542383,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,4,0.8715640906738691,0.945945945945946,0.5652173913043478,0.9876743127545632,0.953419754877437,611.2203178261078,21.31114306178017,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,5,0.8544161329837645,0.945945945945946,0.5,0.9821356687681008,0.9437043073306742,617.0158673003984,25.731348155401744,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,7,0.8283648485768386,0.945945945945946,0.4117647058823529,0.9698858942490234,0.9263482568460863,624.4441163762062,33.62295677034351,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,10,0.7998877410135583,0.8947368421052632,0.3584905660377358,0.9508414826368136,0.9048243187604544,631.0205002640549,43.4066327312116,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,15,0.7679959668919424,0.8947368421052632,0.2857142857142857,0.9222731060031764,0.8781880107483497,636.4569830524749,55.50271494371704,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,20,0.7443901165512345,0.8461538461538461,0.2413793103448276,0.8999283580718179,0.8595863799501723,638.9242882519565,63.90768468179573,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],5,30,0.711430829349184,0.8461538461538461,0.2203389830508474,0.8707620616827505,0.8361293421132878,640.5749675932594,74.39770968571375,0.3517451629939027,0.0,1758.8616880882423,1527.4959316717218,2686654.0729280477
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,1,0.9097860779611342,0.945945945945946,0.8,0.9972164629166352,0.9717899013775456,867.5035047289837,12.790091755994869,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,2,0.8486379545651521,0.8461538461538461,0.6744186046511628,0.9905399582893982,0.9462597433321004,900.7940371597292,24.269368308491547,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,3,0.8042893952927933,0.8461538461538461,0.6,0.9814732957623624,0.923260444520658,914.134571990974,34.590148686786904,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,4,0.7703585603542747,0.8,0.5319148936170213,0.9710336741249124,0.902553929399979,921.4014114935908,43.86477373882689,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,5,0.7426196818702553,0.7560975609756098,0.4693877551020408,0.9599138267160884,0.8839133437827694,925.885952278074,52.198232672629146,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,7,0.6998181342819697,0.7142857142857143,0.4117647058823529,0.9373735967967372,0.851953675650193,931.0614527821788,66.44660685340918,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,10,0.6533915580475572,0.6363636363636364,0.3584905660377358,0.9059054739140114,0.8144475041608532,934.990037927889,83.09286134431413,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,15,0.5980145665803841,0.5652173913043478,0.3090909090909091,0.8629935338478093,0.7704426528613495,938.1204810600605,102.50209524630684,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,20,0.5577617925182481,0.5319148936170213,0.2631578947368421,0.830579105477136,0.7405018913035794,939.7225022804744,115.59971830408944,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32219,Should the federal government provide more financial support for public housing construction? [BePart question],6,30,0.5032294732524685,0.44,0.2203389830508474,0.7869044795579078,0.7027984712676257,941.3139372989582,131.87637615212887,0.0209563589226559,0.0,1743.804664723032,1274.744409927082,2222905.248360454
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,1,0.8987253058965246,0.8947368421052632,0.7560975609756098,0.9985144268825248,0.9799900832663572,600.9221037975899,8.814880725511609,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,2,0.8338845151476159,0.8461538461538461,0.6,0.9946155321128248,0.9612934368001662,626.3690047529886,16.984118912477236,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,3,0.7901959924957701,0.8,0.5319148936170213,0.9889400296564734,0.9439843172011833,636.0904988237553,24.55303020229374,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,4,0.7594947130162215,0.7560975609756098,0.4693877551020408,0.9820245069476978,0.9280236019940352,640.6974890777282,31.537580131536167,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,5,0.7370026446860602,0.7560975609756098,0.4117647058823529,0.974292048149335,0.9133339136475702,643.1658745018964,37.96895554858501,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,7,0.7063493872459671,0.7142857142857143,0.3584905660377358,0.9575748685636268,0.8873672214274448,645.5020404244083,49.34396952816915,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,10,0.6770813635088273,0.6363636363636364,0.2857142857142857,0.9320820011632532,0.8554909765299883,646.9385952278074,63.30451922338039,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,15,0.6437638906248249,0.6,0.2413793103448276,0.8937711282494625,0.8160614525040526,647.9939507417542,80.52800496205836,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,20,0.6182632466384864,0.5319148936170213,0.2203389830508474,0.8625676879770762,0.7880105249229477,648.4966152959815,92.70214366687397,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,7,30,0.5812524780526187,0.44,0.2,0.8176169930326485,0.7512709561944888,648.8532334725622,108.4611605977892,0.3589466609054683,0.0,1336.0632607684536,1573.5968181804417,2102424.896033024
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,1,0.9085962337768554,0.945945945945946,0.7560975609756098,0.998373808157586,0.9785651897313508,580.953934418359,9.41680128358827,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,2,0.8512729150427392,0.8461538461538461,0.6363636363636364,0.9941408478222212,0.9587206858110786,599.4057804023237,18.039417551620417,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,3,0.8124244573855166,0.8461538461538461,0.5652173913043478,0.98801954996568,0.9404782756508628,607.554179269288,25.949895164199987,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,4,0.7845968986419858,0.8,0.5,0.9805969650702546,0.9237556102143546,612.5054491334198,33.18815323499824,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,5,0.763454249541862,0.7560975609756098,0.44,0.9723379161822092,0.9084484152458906,615.9268327812185,39.802301969188605,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,7,0.7330866780085641,0.7142857142857143,0.3846153846153846,0.9546322153937528,0.881608295127535,620.4310816649863,51.37184079478035,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,10,0.7022326832761275,0.6744186046511628,0.3333333333333333,0.9280052204061204,0.8490635847947858,624.3134331941044,65.36181818529624,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,15,0.665416760474295,0.6,0.3090909090909091,0.8888241765419802,0.8095579840947695,627.2588218349416,82.2953886011789,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,20,0.63627373987332,0.5319148936170213,0.2857142857142857,0.85780298645826,0.782164932367849,628.7159489173748,93.99857990287052,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32221,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,8,30,0.5920108913040907,0.44,0.2203389830508474,0.8151825917253877,0.7475739754948996,629.858682605982,108.65587029857312,0.3589946708915454,0.0,1639.4524735964424,1529.2874176998032,2507194.0397878583
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,1,0.877143638950956,0.8947368421052632,0.7560975609756098,0.9969017915834968,0.968739226338448,943.4703058236112,13.920483658851769,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,2,0.7957797035800314,0.8,0.6,0.9893742575155464,0.93980225923543,969.0182197897162,26.682950496852037,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,3,0.7372150713914082,0.7560975609756098,0.5,0.9789917080576952,0.9131913949564794,977.2587498199624,38.40889321305362,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,4,0.6928260418476765,0.7142857142857143,0.44,0.9668737496584798,0.8888198841898008,981.3457679197272,49.13661859742628,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,5,0.6584724219977875,0.6744186046511628,0.3846153846153846,0.953775237676599,0.866504776288496,983.7980699985598,58.94958512886716,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,7,0.6077081389464879,0.6363636363636364,0.3333333333333333,0.9265180565789566,0.8273073805897213,986.4817081953046,76.16584935380845,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,10,0.5554947221352415,0.5652173913043478,0.2631578947368421,0.8866441543120649,0.779431889481706,988.5129146862548,97.14821410550188,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,15,0.4986776053221057,0.5,0.2203389830508474,0.8286369799855265,0.7201941986644708,989.9805559556388,122.94951337050117,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,20,0.4592069386735758,0.44,0.2,0.7821017534502571,0.6777851075822605,990.692952134044,141.22871943370052,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",9,30,0.4063639542859517,0.3846153846153846,0.180327868852459,0.7151857754578719,0.6215798846160454,991.3398146814536,165.0919880198055,0.0269816121753324,0.0,1469.619601592722,1354.0232536577407,1989899.1145877696
32223,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,10,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0234288732056267,0.0,1562.2494828948809,1210.1253083109048,1890517.637146719
