question_id,question_text,impact,base_jaccard_mean,base_spearman_mean,base_kendall_mean,composite_rank,voter_nan_pct,candidate_nan_pct,voter_var,candidate_var,combined_var,voter_avg_abs_corr,candidate_avg_abs_corr,base_Andere,cloned_Andere,delta_Andere,base_Centre,cloned_Centre,delta_Centre,base_EDU,cloned_EDU,delta_EDU,base_EVP,cloned_EVP,delta_EVP,base_FDP,cloned_FDP,delta_FDP,base_GLP,cloned_GLP,delta_GLP,base_Green,cloned_Green,delta_Green,base_Parteilos,cloned_Parteilos,delta_Parteilos,base_PdA,cloned_PdA,delta_PdA,base_SP,cloned_SP,delta_SP,base_SVP,cloned_SVP,delta_SVP,max_abs_delta,max_delta_party,max_positive_delta,max_positive_party,_category,rank_rec,rank_party,rank_bias
32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.175514707067626,0.8244852929323739,0.989539740918704,0.9489991771290665,246.33333333333331,0.3760142109558788,0.0,1309.2281061202489,1324.9400649642846,1734648.7719760295,0.1791509159657205,0.3106173223173908,0.0977936744176345,0.0964727329951525,-0.0013209414224819,0.1745269682760579,0.1796720384506531,0.0051450701745951,0.0312484996879374,0.0323513957569866,0.0011028960690491,0.1090233435221313,0.1087326163842199,-0.0002907271379113,0.0432396605160585,0.0426848784547229,-0.0005547820613355,0.1619603544203661,0.1581789012114344,-0.0037814532089316,0.1353834930998901,0.1323902038290566,-0.0029932892708334,0.0608419884669471,0.0602065229567874,-0.0006354655101596,0.007303519131979,0.0071808269453376,-0.0001226921866414,0.1320314625442013,0.1353708237980071,0.0033393612538058,0.0466470359168066,0.0467590592176534,0.0001120233008467,0.0051450701745951,Centre,0.0051450701745951,Centre,Immigration & integration,45.0,27.0,18.0
32230,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,0.2433413436766831,0.7566586563233169,0.9727224274062672,0.91635822533988,101.33333333333331,0.0561476787171731,0.0,1561.306664343892,1652.3103821851143,2579763.211270222,0.2559540573963688,0.4818979665346819,0.0977936744176345,0.1005815876369166,0.0027879132192821,0.1745269682760579,0.167214780674372,-0.0073121876016859,0.0312484996879374,0.0354453726375114,0.0041968729495739,0.1090233435221313,0.1036568939672941,-0.0053664495548371,0.0432396605160585,0.050140429209281,0.0069007686932225,0.1619603544203661,0.1590437477661871,-0.002916606654179,0.1353834930998901,0.1330343378089245,-0.0023491552909655,0.0608419884669471,0.059899125684822,-0.0009428627821251,0.007303519131979,0.0069227732701731,-0.0003807458618059,0.1320314625442013,0.1324262113186136,0.0003947487744122,0.0466470359168066,0.0516347400259292,0.0049877041091225,0.0073121876016859,Centre,0.0069007686932225,FDP,Immigration & integration,20.0,18.0,2.0
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,0.2554173775248308,0.7445826224751692,0.9581421836851184,0.8847713589165461,46.333333333333336,0.0118824715540832,0.0,1700.4910225807082,2005.5123216601817,3410355.6986581325,0.2548278936391243,0.4713408642942705,0.0977936744176345,0.0937094915742687,-0.0040841828433658,0.1745269682760579,0.1788552018819761,0.0043282336059181,0.0312484996879374,0.0296555016776843,-0.001592998010253,0.1090233435221313,0.1119006086599451,0.0028772651378138,0.0432396605160585,0.0417833576050532,-0.0014563029110052,0.1619603544203661,0.1666379940360732,0.0046776396157071,0.1353834930998901,0.1336704701244447,-0.0017130229754453,0.0608419884669471,0.0592783298926307,-0.0015636585743164,0.007303519131979,0.0074475490902103,0.0001440299582313,0.1320314625442013,0.1309885789577505,-0.0010428835864507,0.0466470359168066,0.0460729164999682,-0.0005741194168383,0.0046776396157071,GLP,0.0046776396157071,GLP,Immigration & integration,17.0,30.0,-13.0
32232,Should cannabis use be legalized? [BePart question],0.2945106806194356,0.7054893193805644,0.961936094317088,0.886232409125298,34.666666666666664,0.0229007633587786,0.0,1430.7669514010604,1479.316504255955,2116557.164951566,0.1447478570606825,0.2554900227000283,0.0977936744176345,0.0953271613829223,-0.0024665130347121,0.1745269682760579,0.173562767722342,-0.0009642005537159,0.0312484996879374,0.0310164514218984,-0.000232048266039,0.1090233435221313,0.1174137553944658,0.0083904118723345,0.0432396605160585,0.0409265127146492,-0.0023131478014092,0.1619603544203661,0.1604046975103939,-0.0015556569099722,0.1353834930998901,0.1334410890798547,-0.0019424040200353,0.0608419884669471,0.0623162951227331,0.0014743066557859,0.007303519131979,0.0074262113186205,0.0001226921866414,0.1320314625442013,0.1298763476136288,-0.0021551149305724,0.0466470359168066,0.0482887107184989,0.0016416748016923,0.0023131478014092,FDP,0.0016416748016923,SVP,Society & ethics,6.0,51.0,-45.0
32233,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,0.1999069499318333,0.8000930500681667,0.981295354713278,0.9284617609919364,149.66666666666666,0.3714292572855154,0.0,1002.0406308790988,1549.756714803765,1552919.1962110838,0.0934468293717693,0.1508362950153833,0.0977936744176345,0.1008783160230873,0.0030846416054527,0.1745269682760579,0.1770821664239389,0.0025551981478809,0.0312484996879374,0.0266335397762749,-0.0046149599116624,0.1090233435221313,0.0973362459391714,-0.0116870975829598,0.0432396605160585,0.0447526418828498,0.0015129813667913,0.1619603544203661,0.1739008380409544,0.0119404836205882,0.1353834930998901,0.1378680098793782,0.0024845167794881,0.0608419884669471,0.0505145070174674,-0.0103274814494796,0.007303519131979,0.0075369010087427,0.0002333818767636,0.1320314625442013,0.1345319826523829,0.0025005201081815,0.0466470359168066,0.0489648513557514,0.0023178154389447,0.0119404836205882,GLP,0.0119404836205882,GLP,Society & ethics,31.0,6.0,25.0
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",0.2750371392060663,0.7249628607939337,0.9518900968522994,0.8723196289129169,26.33333333333333,0.0345911949685534,0.0,1859.966787424097,1938.8085973689083,3606119.598278469,0.2757488017852469,0.4662762575819105,0.0977936744176345,0.0942115960119941,-0.0035820784056403,0.1745269682760579,0.1721698113207453,-0.0023571569553126,0.0312484996879374,0.0336316620523761,0.0023831623644386,0.1090233435221313,0.1168376355615382,0.0078142920394068,0.0432396605160585,0.0430022778071217,-0.0002373827089367,0.1619603544203661,0.1572273699595975,-0.0047329844607686,0.1353834930998901,0.1305751596331946,-0.0048083334666954,0.0608419884669471,0.0661090840228195,0.0052670955558723,0.007303519131979,0.0070994766911513,-0.0002040424408277,0.1320314625442013,0.1304477998090207,-0.0015836627351806,0.0466470359168066,0.048688127130446,0.0020410912136393,0.0048083334666954,Green,0.0020410912136393,SVP,Society & ethics,12.0,28.0,-16.0
32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,0.1059190556047859,0.894080944395214,0.9893021211466168,0.9578102692206868,289.6666666666667,0.3546497671515675,0.0,830.9050597564568,1263.605914850654,1049936.5481875949,0.200730237224969,0.3077903749723641,0.0977936744176345,0.0973035724764308,-0.0004901019412037,0.1745269682760579,0.1768307808023959,0.002303812526338,0.0312484996879374,0.0303569809187001,-0.0008915187692372,0.1090233435221313,0.1054959431561906,-0.0035274003659406,0.0432396605160585,0.0429889416998782,-0.0002507188161802,0.1619603544203661,0.1662879212209264,0.0043275668005603,0.1353834930998901,0.1374152490384567,0.0020317559385666,0.0608419884669471,0.0552641616122928,-0.0055778268546543,0.007303519131979,0.0074355465936911,0.000132027461712,0.1320314625442013,0.133828502995281,0.0017970404510797,0.0466470359168066,0.0467923994857623,0.0001453635689557,0.0043275668005603,GLP,0.0043275668005603,GLP,Society & ethics,65.0,33.0,32.0
32236,Do you support tax cuts at the federal level over the next four years?,0.2887522557686872,0.7112477442313128,0.9668229216007576,0.8989579323713273,58.0,0.0656296509674012,0.0,1448.660909901867,1674.251899203261,2425423.279704725,0.1756383083338371,0.4855073694114555,0.0977936744176345,0.1027173652119816,0.004923690794347,0.1745269682760579,0.1843356751537546,0.0098087068776966,0.0312484996879374,0.0319213062983793,0.0006728066104418,0.1090233435221313,0.1045384106560996,-0.0044849328660316,0.0432396605160585,0.0430549554307347,-0.0001847050853237,0.1619603544203661,0.1665679794730482,0.004607625052682,0.1353834930998901,0.1313853281482483,-0.0039981649516417,0.0608419884669471,0.0596557417276271,-0.00118624673932,0.007303519131979,0.0066860573665986,-0.0006174617653804,0.1320314625442013,0.1228215468817484,-0.0092099156624528,0.0466470359168066,0.0463156336518026,-0.0003314022650039,0.0098087068776966,Centre,0.0098087068776966,Centre,Finances & taxes,8.0,10.0,-2.0
32237,Should married couples be taxed separately (individual taxation)? [BePart question],0.156379128107834,0.843620871892166,0.9825844638434756,0.939733057832883,211.33333333333331,0.3799510298142013,0.0,837.4895033158833,1397.7093755790256,1170566.9307336316,0.0786325632259272,0.1442101543584368,0.0977936744176345,0.0980723990590267,0.0002787246413922,0.1745269682760579,0.167690212897609,-0.0068367553784489,0.0312484996879374,0.0291207237772143,-0.002127775910723,0.1090233435221313,0.1045557475955136,-0.0044675959266176,0.0432396605160585,0.0452114039720309,0.0019717434559723,0.1619603544203661,0.1704601223720966,0.0084997679517304,0.1353834930998901,0.1380000373410902,0.0026165442412001,0.0608419884669471,0.0582221101989332,-0.0026198782680139,0.007303519131979,0.007658926390022,0.0003554072580429,0.1320314625442013,0.1335211057233157,0.0014896431791143,0.0466470359168066,0.0474872106731562,0.0008401747563495,0.0084997679517304,GLP,0.0084997679517304,GLP,Finances & taxes,49.0,14.0,35.0
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],0.2772062947476615,0.7227937052523384,0.9595404731515064,0.8854848039064495,38.0,0.0407604781794613,0.0,1642.938569325225,1903.833100777832,3127880.8308259384,0.2395205466468765,0.4794177384715274,0.0977936744176345,0.094765711267966,-0.0030279631496685,0.1745269682760579,0.1767407620785009,0.0022137938024429,0.0312484996879374,0.0305450200308355,-0.0007034796571018,0.1090233435221313,0.1112304692709528,0.0022071257488215,0.0432396605160585,0.0413852748038298,-0.0018543857122286,0.1619603544203661,0.1683450157632595,0.0063846613428934,0.1353834930998901,0.1331310245864367,-0.0022524685134533,0.0608419884669471,0.0602225262854814,-0.0006194621814657,0.007303519131979,0.0070007894975484,-0.0003027296344306,0.1320314625442013,0.1308512170531409,-0.0011802454910604,0.0466470359168066,0.0457821893620572,-0.0008648465547493,0.0063846613428934,GLP,0.0063846613428934,GLP,Finances & taxes,10.0,22.0,-12.0
32239,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.171583457184837,0.828416542815163,0.9886533853545298,0.947850758611726,239.66666666666663,0.4028998031590571,0.0,1271.5199398115703,1646.6146630970345,2093703.37731399,0.1747068221498381,0.4492454986458969,0.0977936744176345,0.0975069481118965,-0.000286726305738,0.1745269682760579,0.1827373427006023,0.0082103744245444,0.0312484996879374,0.0312658366273542,1.7336939416783687e-05,0.1090233435221313,0.1063774598449955,-0.0026458836771358,0.0432396605160585,0.0431649783154938,-7.468220056466163e-05,0.1619603544203661,0.1665366396210192,0.0045762852006531,0.1353834930998901,0.1316627191789166,-0.0037207739209734,0.0608419884669471,0.0589535956812468,-0.0018883927857003,0.007303519131979,0.0070287953227601,-0.0002747238092189,0.1320314625442013,0.1281519889470293,-0.003879473597172,0.0466470359168066,0.0466136956486975,-3.334026810912494e-05,0.0082103744245444,Centre,0.0082103744245444,Centre,Finances & taxes,46.0,15.0,31.0
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",0.27389520150788,0.72610479849212,0.951932120921946,0.8702198570649112,28.0,0.0139469009553987,0.0,1459.807024239287,2027.924149092656,2960377.917469938,0.2494679049665466,0.4433462157992091,0.0977936744176345,0.0977496652637307,-4.400915390377624e-05,0.1745269682760579,0.1730633305060694,-0.0014636377699885,0.0312484996879374,0.0309484372749554,-0.0003000624129819,0.1090233435221313,0.1109624135153543,0.001939069993223,0.0432396605160585,0.0402730434597097,-0.0029666170563487,0.1619603544203661,0.1532092008470937,-0.0087511535732724,0.1353834930998901,0.1413934098292334,0.0060099167293433,0.0608419884669471,0.0593716826433361,-0.001470305823611,0.007303519131979,0.0078216268983944,0.0005181077664153,0.1320314625442013,0.1405192279994149,0.0084877654552136,0.0466470359168066,0.0446879617627169,-0.0019590741540896,0.0087511535732724,GLP,0.0084877654552136,SP,Economy & labour,13.0,12.0,1.0
