q_mini_id,q_mini_text,q_maxi_id,q_maxi_text,d_xy,interval_start,interval_end,metric
32264,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32287,"Should the federal government spend more or less in the area of ""National defence""?",0.3237155548388756,0.2770846593915906,0.505936075530188,E5-INSTRUCT
32252,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32254,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,0.327080654125215,0.4163660713550894,0.525609080904778,E5-INSTRUCT
32252,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32254,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,0.327080654125215,0.335898818517017,0.4158741885178184,E5-INSTRUCT
32260,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",32278,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.3311355177064685,0.3328833920906799,0.5133203964750045,E5-INSTRUCT
32214,"Do you support an increase in the retirement age (e.g., to 67)?",32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.331758634062513,0.2320836274597751,0.5149348871493754,E5-INSTRUCT
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32248,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,0.3326768768924966,0.2630719176183891,0.5216143156886703,E5-INSTRUCT
32215,Should the federal government allocate more funding for health insurance premium subsidies?,32263,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.3330922844658866,0.1799573116545819,0.5021102006405977,E5-INSTRUCT
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.3335279055792016,0.3461667847049263,0.3487213620695575,E5-INSTRUCT
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.3335279055792016,0.1799573116545819,0.2878450065090878,E5-INSTRUCT
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32224,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.3335279055792016,0.358067663905601,0.5082835433631473,E5-INSTRUCT
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32281,"Should the federal government spend more or less in the area of ""Social services""?",0.3340989301210529,0.2782824038739193,0.4966460030159374,E5-INSTRUCT
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32258,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.3345371601806712,0.323645395000952,0.5142941495037107,E5-INSTRUCT
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3347667431451024,0.2428064129040641,0.4943446767118167,E5-INSTRUCT
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3347667431451024,0.494788427509614,0.4954149302758838,E5-INSTRUCT
32253,Should direct payments only be granted to farmers with proof of ecological performance?,32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.3348144566854583,0.3022198642571721,0.4974941402837818,E5-INSTRUCT
32253,Should direct payments only be granted to farmers with proof of ecological performance?,32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.3348144566854583,0.4998879307082961,0.5137036679948398,E5-INSTRUCT
32244,Are you in favor of stricter controls on equal pay for women and men?,32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.3349757066145418,0.2609821030191792,0.5016815994845262,E5-INSTRUCT
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32239,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.335419721569737,0.2855593823408636,0.5186398538598628,E5-INSTRUCT
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32282,"Should the federal government spend more or less in the area of ""Education and research""?",0.3355131796281982,0.3092848367027284,0.539127954019882,E5-INSTRUCT
32253,Should direct payments only be granted to farmers with proof of ecological performance?,32254,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,0.335898818517017,0.3083895236871825,0.525609080904778,E5-INSTRUCT
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32269,Are you in favor of closer relations with the European Union (EU)?,0.3371727876043182,0.2186881386615926,0.4977286724769225,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32285,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.3386454887626973,0.2221534808119495,0.5070452248832488,E5-INSTRUCT
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3389034196903413,0.2282105063524809,0.5102741146192663,E5-INSTRUCT
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.3392932862318841,0.2428064129040641,0.4967606034935012,E5-INSTRUCT
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,0.340378614436588,0.346049507017078,0.5039994501080617,E5-INSTRUCT
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,0.340378614436588,0.5061714064261341,0.5094208117519787,E5-INSTRUCT
32264,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32265,Should the Swiss Armed Forces expand their cooperation with NATO?,0.3404525040089468,0.2794743754151207,0.539127954019882,E5-INSTRUCT
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.3410909283355719,0.2186881386615926,0.5190283844155736,E5-INSTRUCT
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.3412216141181655,0.2320836274597751,0.5141079868030904,E5-INSTRUCT
32214,"Do you support an increase in the retirement age (e.g., to 67)?",32262,Are you in favour of lowering the voting age to 16?,0.3412729662199076,0.331758634062513,0.5149348871493754,E5-INSTRUCT
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32239,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.3414304676675896,0.318562635817264,0.5186398538598628,E5-INSTRUCT
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32237,Should married couples be taxed separately (individual taxation)? [BePart question],0.3443977149076782,0.318562635817264,0.5137209560602872,E5-INSTRUCT
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32288,"Should the federal government spend more or less in the area of ""Development assistance""?",0.344454476935056,0.2782824038739193,0.5067491401924777,E5-INSTRUCT
32236,Do you support tax cuts at the federal level over the next four years?,32288,"Should the federal government spend more or less in the area of ""Development assistance""?",0.3458134534399698,0.2926589344917838,0.5067491401924777,E5-INSTRUCT
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32281,"Should the federal government spend more or less in the area of ""Social services""?",0.3461667847049263,0.1799573116545819,0.5082835433631473,E5-INSTRUCT
32236,Do you support tax cuts at the federal level over the next four years?,32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.3477842973789313,0.2991078382862197,0.5042268191727158,E5-INSTRUCT
32236,Do you support tax cuts at the federal level over the next four years?,32281,"Should the federal government spend more or less in the area of ""Social services""?",0.3484606063776543,0.2926589344917838,0.5042268191727158,E5-INSTRUCT
32245,Should busy sections of highways be widened?,32284,"Should the federal government spend more or less in the area of ""Public transport""?",0.3486640980250877,0.2221534808119495,0.3125362375229705,E5-INSTRUCT
32245,Should busy sections of highways be widened?,32284,"Should the federal government spend more or less in the area of ""Public transport""?",0.3486640980250877,0.3477551608878483,0.5207438837169275,E5-INSTRUCT
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,0.348902835513199,0.2282105063524809,0.5102741146192663,E5-INSTRUCT
32214,"Do you support an increase in the retirement age (e.g., to 67)?",32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],0.3493153278525079,0.2609821030191792,0.5149348871493754,E5-INSTRUCT
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3499524016030699,0.2837813164322667,0.2855593823408636,E5-INSTRUCT
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3499524016030699,0.2916194105467004,0.5006995076373075,E5-INSTRUCT
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.3499842503955033,0.2320836274597751,0.318562635817264,E5-INSTRUCT
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.3499842503955033,0.3375987297043246,0.5141079868030904,E5-INSTRUCT
32253,Should direct payments only be granted to farmers with proof of ecological performance?,32255,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.3506304784336584,0.3083895236871825,0.5137036679948398,E5-INSTRUCT
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32239,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.350659376013019,0.3345371601806712,0.5186398538598628,E5-INSTRUCT
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32283,"Should the federal government spend more or less in the area of ""Agriculture""?",0.352623250530329,0.2186881386615926,0.5104918002928144,E5-INSTRUCT
32256,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.3535857578913406,0.2630719176183891,0.5186398538598628,E5-INSTRUCT
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,0.3549628377993489,0.2428064129040641,0.4945390022718798,E5-INSTRUCT
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,0.3549628377993489,0.4954149302758838,0.4966608845717677,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32255,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.3550246262403801,0.3167295334969904,0.5070452248832488,E5-INSTRUCT
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32265,Should the Swiss Armed Forces expand their cooperation with NATO?,0.3564949732636061,0.2282105063524809,0.539127954019882,E5-INSTRUCT
32214,"Do you support an increase in the retirement age (e.g., to 67)?",32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.35712975409858,0.2320836274597751,0.331758634062513,E5-INSTRUCT
32214,"Do you support an increase in the retirement age (e.g., to 67)?",32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",0.35712975409858,0.3375987297043246,0.5149348871493754,E5-INSTRUCT
32244,Are you in favor of stricter controls on equal pay for women and men?,32235,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,0.3571783184430033,0.3349757066145418,0.5061714064261341,E5-INSTRUCT
32270,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32255,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.3572722575232907,0.2186881386615926,0.5029306356180383,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32258,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.3574071995791847,0.3167295334969904,0.5033359109210441,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32258,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.3574071995791847,0.5070452248832488,0.5142941495037107,E5-INSTRUCT
32223,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,32259,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.3594764897878651,0.3163173220903252,0.502280399486738,E5-INSTRUCT
32223,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.3600891315535139,0.2613696146646941,0.5190283844155736,E5-INSTRUCT
32252,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32255,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.3602106082300938,0.3219156850638068,0.5104991560731912,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.360758399289297,0.3022198642571721,0.5070452248832488,E5-INSTRUCT
32222,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.3614460520714598,0.1799573116545819,0.5082835433631473,E5-INSTRUCT
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3616058107381837,0.2817027368717946,0.2837813164322667,E5-INSTRUCT
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3616058107381837,0.2916194105467004,0.5164333134425745,E5-INSTRUCT
32253,Should direct payments only be granted to farmers with proof of ecological performance?,32288,"Should the federal government spend more or less in the area of ""Development assistance""?",0.3618424338015292,0.2926589344917838,0.5137036679948398,E5-INSTRUCT
32244,Are you in favor of stricter controls on equal pay for women and men?,32237,Should married couples be taxed separately (individual taxation)? [BePart question],0.3630967851139795,0.3349757066145418,0.5137209560602872,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.3631090966318852,0.2630719176183891,0.5070452248832488,E5-INSTRUCT
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32263,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.3632190610097751,0.2782824038739193,0.4966460030159374,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.3637129976519257,0.2624699075797999,0.5070452248832488,E5-INSTRUCT
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32248,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,0.3644649131642941,0.2630719176183891,0.5070452248832488,E5-INSTRUCT
32215,Should the federal government allocate more funding for health insurance premium subsidies?,32216,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",0.365461961961247,0.1799573116545819,0.5021102006405977,E5-INSTRUCT
32267,Should automatic facial recognition be banned in public spaces?,32278,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.3655514895887135,0.3311355177064685,0.4930429442080821,E5-INSTRUCT
32236,Do you support tax cuts at the federal level over the next four years?,32237,Should married couples be taxed separately (individual taxation)? [BePart question],0.3656436035118398,0.2991078382862197,0.5137209560602872,E5-INSTRUCT
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32220,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,0.3659189917023498,0.2282105063524809,0.5104882975030007,E5-INSTRUCT
32215,Should the federal government allocate more funding for health insurance premium subsidies?,32288,"Should the federal government spend more or less in the area of ""Development assistance""?",0.3660701226666381,0.1799573116545819,0.5067491401924777,E5-INSTRUCT
32236,Do you support tax cuts at the federal level over the next four years?,32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.3665805426512545,0.2991078382862197,0.5230398233179078,E5-INSTRUCT
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.366641836337111,0.318562635817264,0.5230398233179078,E5-INSTRUCT
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.3670455983078705,0.2837813164322667,0.5216143156886703,E5-INSTRUCT
32214,"Do you support an increase in the retirement age (e.g., to 67)?",32281,"Should the federal government spend more or less in the area of ""Social services""?",0.367319448584818,0.2926589344917838,0.5149348871493754,E5-INSTRUCT
32241,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.3673400561991949,0.3460997983520237,0.5102155899190176,E5-INSTRUCT
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32242,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,0.3676547060900434,0.2018769878844656,0.5216143156886703,E5-INSTRUCT
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32266,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.3680905539389021,0.2613696146646941,0.5216143156886703,E5-INSTRUCT
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32255,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.3684741265208226,0.3219156850638068,0.5216143156886703,E5-INSTRUCT
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.3691383644317357,0.2630719176183891,0.5216143156886703,E5-INSTRUCT
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32258,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.369432283661849,0.5142941495037107,0.5216143156886703,E5-INSTRUCT
