q_mini_id,q_mini_text,q_maxi_id,q_maxi_text,d_xy,interval_start,interval_end,metric
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32281,"Should the federal government spend more or less in the area of ""Social services""?",1.020353142654923,0.9213884789593504,1.4932884392250527,ANSWER-CORRELATION-ARCCOS
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32281,"Should the federal government spend more or less in the area of ""Social services""?",1.020353142654923,1.559031789484683,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.0231753003082202,1.0025537320280673,1.5703214028699048,ANSWER-CORRELATION-ARCCOS
32244,Are you in favor of stricter controls on equal pay for women and men?,32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.0292354269435342,1.0025537320280673,1.4961652282423392,ANSWER-CORRELATION-ARCCOS
32244,Are you in favor of stricter controls on equal pay for women and men?,32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.0292354269435342,1.4962600238409047,1.5642008812821075,ANSWER-CORRELATION-ARCCOS
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32285,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",1.030526541714852,1.1090137117267045,1.5703214028699048,ANSWER-CORRELATION-ARCCOS
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32285,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",1.030526541714852,0.7428621424607029,1.1025397273380024,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32262,Are you in favour of lowering the voting age to 16?,1.0364304622391438,0.9254101854447996,1.5387326816128204,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32262,Are you in favour of lowering the voting age to 16?,1.0364304622391438,1.5538561402035975,1.5609666105903108,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32262,Are you in favour of lowering the voting age to 16?,1.0364304622391438,1.5418753274334511,1.5445152579409385,ANSWER-CORRELATION-ARCCOS
32244,Are you in favor of stricter controls on equal pay for women and men?,32281,"Should the federal government spend more or less in the area of ""Social services""?",1.040256364134596,0.9213884789593504,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",1.0416350944151291,1.567031420759545,1.5703214028699048,ANSWER-CORRELATION-ARCCOS
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",1.0416350944151291,1.1025397273380024,1.5635268748121631,ANSWER-CORRELATION-ARCCOS
32246,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",1.0416350944151291,1.0231753003082202,1.0949514217110432,ANSWER-CORRELATION-ARCCOS
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,1.0432913068720135,0.8571054660710726,1.0447168164922898,ANSWER-CORRELATION-ARCCOS
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,1.0432913068720135,1.0549951572335403,1.105613232182515,ANSWER-CORRELATION-ARCCOS
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,1.0432913068720135,1.4950311924768986,1.5655451347875156,ANSWER-CORRELATION-ARCCOS
32268,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,1.0432913068720135,1.1112588501383196,1.484372592096877,ANSWER-CORRELATION-ARCCOS
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32281,"Should the federal government spend more or less in the area of ""Social services""?",1.0439624051350629,0.9213884789593504,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32269,Are you in favor of closer relations with the European Union (EU)?,1.0447168164922898,0.8571054660710726,1.0432913068720135,ANSWER-CORRELATION-ARCCOS
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32269,Are you in favor of closer relations with the European Union (EU)?,1.0447168164922898,1.5655451347875156,1.57069289211437,ANSWER-CORRELATION-ARCCOS
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32269,Are you in favor of closer relations with the European Union (EU)?,1.0447168164922898,1.4950311924768986,1.5536703314352374,ANSWER-CORRELATION-ARCCOS
32272,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32269,Are you in favor of closer relations with the European Union (EU)?,1.0447168164922898,1.0549951572335403,1.484372592096877,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32281,"Should the federal government spend more or less in the area of ""Social services""?",1.0528786278875963,0.9213884789593504,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32269,Are you in favor of closer relations with the European Union (EU)?,1.0549951572335403,1.018242376699051,1.5655451347875156,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32262,Are you in favour of lowering the voting age to 16?,1.0558758709101577,1.359732129615711,1.4851186635471434,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32262,Are you in favour of lowering the voting age to 16?,1.0558758709101577,1.4855642937363482,1.486050418218897,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32262,Are you in favour of lowering the voting age to 16?,1.0558758709101577,1.3527784462420311,1.3545707840571224,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32262,Are you in favour of lowering the voting age to 16?,1.0558758709101577,1.5040877427473702,1.515230444354501,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32262,Are you in favour of lowering the voting age to 16?,1.0558758709101577,1.5290258096395533,1.5670773340398678,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32262,Are you in favour of lowering the voting age to 16?,1.0558758709101577,0.9254101854447996,1.0364304622391438,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32262,Are you in favour of lowering the voting age to 16?,1.0558758709101577,1.074361396787261,1.3509975394750586,ANSWER-CORRELATION-ARCCOS
32230,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,32281,"Should the federal government spend more or less in the area of ""Social services""?",1.0601635240400074,0.9213884789593504,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.0610288586797916,1.5216023834930197,1.5645333069492753,ANSWER-CORRELATION-ARCCOS
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.0610288586797916,0.9213884789593504,1.5155276313134591,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32281,"Should the federal government spend more or less in the area of ""Social services""?",1.0687141854611213,0.9213884789593504,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.070975272222986,1.5342476528925024,1.56354339060938,ANSWER-CORRELATION-ARCCOS
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.070975272222986,1.0025537320280673,1.5257079621953706,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.0727460332175258,0.9254101854447996,1.543662494983225,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.0727460332175258,1.5538561402035975,1.5674819993360418,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32262,Are you in favour of lowering the voting age to 16?,1.074361396787261,1.0558758709101577,1.486050418218897,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32262,Are you in favour of lowering the voting age to 16?,1.074361396787261,1.0256669929564255,1.0364304622391438,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32262,Are you in favour of lowering the voting age to 16?,1.074361396787261,1.5240426119491262,1.5609666105903108,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32262,Are you in favour of lowering the voting age to 16?,1.074361396787261,1.5048014079986072,1.5174924522019235,ANSWER-CORRELATION-ARCCOS
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.075190253651038,0.9213884789593504,1.5678866507705511,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32229,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,1.0809992952319591,0.9254101854447996,1.5673673838443185,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32281,"Should the federal government spend more or less in the area of ""Social services""?",1.0867249742779896,0.9213884789593504,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32253,Should direct payments only be granted to farmers with proof of ecological performance?,32254,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,1.088871399636357,1.0519345902324626,1.5702110839860028,ANSWER-CORRELATION-ARCCOS
32230,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.0902785865694653,1.0165080349594742,1.0601635240400074,ANSWER-CORRELATION-ARCCOS
32230,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.0902785865694653,1.0628871709867191,1.563291121569771,ANSWER-CORRELATION-ARCCOS
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.0902799334681126,0.938354885437395,1.56354339060938,ANSWER-CORRELATION-ARCCOS
32215,Should the federal government allocate more funding for health insurance premium subsidies?,32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.0908137721750553,0.938354885437395,0.9418177527610618,ANSWER-CORRELATION-ARCCOS
32215,Should the federal government allocate more funding for health insurance premium subsidies?,32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.0908137721750553,1.003491717229642,1.564466247211142,ANSWER-CORRELATION-ARCCOS
32245,Should busy sections of highways be widened?,32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.0915607415356858,0.7428621424607029,1.5680227531279547,ANSWER-CORRELATION-ARCCOS
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32265,Should the Swiss Armed Forces expand their cooperation with NATO?,1.092706012145899,0.9998118571227994,1.018242376699051,ANSWER-CORRELATION-ARCCOS
32273,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32265,Should the Swiss Armed Forces expand their cooperation with NATO?,1.092706012145899,1.0549951572335403,1.5668403599615424,ANSWER-CORRELATION-ARCCOS
32230,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.0954692184445616,1.0601635240400074,1.5674819993360418,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.0982173876170394,0.9254101854447996,1.5418753274334511,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.0982173876170394,1.553369458188047,1.5538561402035975,ANSWER-CORRELATION-ARCCOS
32241,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.1019928974187283,1.0025537320280673,1.5629507278884738,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.1027032140643278,0.9254101854447996,1.5670773340398678,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.1063648862856326,1.0256669929564255,1.5674819993360418,ANSWER-CORRELATION-ARCCOS
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.1072442004604648,1.020353142654923,1.0327726448639325,ANSWER-CORRELATION-ARCCOS
32240,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.1072442004604648,1.0392368558078875,1.5678866507705511,ANSWER-CORRELATION-ARCCOS
32256,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.108005832701105,1.0025537320280673,1.5696073229707224,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32269,Are you in favor of closer relations with the European Union (EU)?,1.1112588501383196,0.9254101854447996,1.5655451347875156,ANSWER-CORRELATION-ARCCOS
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.1130312058644554,0.9213884789593504,1.5680227531279547,ANSWER-CORRELATION-ARCCOS
32228,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.113332953618644,0.9254101854447996,1.5628693175026311,ANSWER-CORRELATION-ARCCOS
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.1138668628741006,0.9213884789593504,1.4435716818728008,ANSWER-CORRELATION-ARCCOS
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32218,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],1.1138668628741006,1.4509912733950454,1.568579500322649,ANSWER-CORRELATION-ARCCOS
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.1149172239371967,1.003491717229642,1.5599161707281826,ANSWER-CORRELATION-ARCCOS
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.1149172239371967,1.5622404971659878,1.5678866507705511,ANSWER-CORRELATION-ARCCOS
32219,Should the federal government provide more financial support for public housing construction? [BePart question],32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.1172410546555738,0.9213884789593504,1.5645333069492753,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.117739279559366,1.5670773340398678,1.5674819993360418,ANSWER-CORRELATION-ARCCOS
32231,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32279,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.117739279559366,0.9254101854447996,1.5668531817695222,ANSWER-CORRELATION-ARCCOS
32244,Are you in favor of stricter controls on equal pay for women and men?,32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.1199238677392582,1.0165080349594742,1.5642008812821075,ANSWER-CORRELATION-ARCCOS
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.122982192130092,0.938354885437395,1.479309238271619,ANSWER-CORRELATION-ARCCOS
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.122982192130092,1.484074916436857,1.4939786706513305,ANSWER-CORRELATION-ARCCOS
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.122982192130092,1.5053651954480596,1.5628693175026311,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.1233636532042273,1.5493046745937722,1.5628693175026311,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.1233636532042273,1.507212794072368,1.5408321386276536,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32276,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.1233636532042273,0.938354885437395,1.4939786706513305,ANSWER-CORRELATION-ARCCOS
32241,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.1245785010393854,1.0327726448639325,1.5678866507705511,ANSWER-CORRELATION-ARCCOS
32238,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32281,"Should the federal government spend more or less in the area of ""Social services""?",1.1247292197107288,0.9213884789593504,1.5694289126745569,ANSWER-CORRELATION-ARCCOS
32234,"Should a third official gender be introduced alongside ""female"" and ""male""?",32285,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",1.1248063445049878,0.7428621424607029,1.568855128880312,ANSWER-CORRELATION-ARCCOS
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.1258779535351453,1.079180112829789,1.5613579200232068,ANSWER-CORRELATION-ARCCOS
32227,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32288,"Should the federal government spend more or less in the area of ""Development assistance""?",1.1258779535351453,1.0165080349594742,1.0439624051350629,ANSWER-CORRELATION-ARCCOS
32245,Should busy sections of highways be widened?,32275,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.126864809228599,0.7428621424607029,1.5678866507705511,ANSWER-CORRELATION-ARCCOS
32253,Should direct payments only be granted to farmers with proof of ecological performance?,32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.1299371720191873,1.0025537320280673,1.5702110839860028,ANSWER-CORRELATION-ARCCOS
32256,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32255,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],1.1311304520968726,1.041430222228137,1.5696073229707224,ANSWER-CORRELATION-ARCCOS
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.1327580058346052,1.0025537320280673,1.5680227531279547,ANSWER-CORRELATION-ARCCOS
32256,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.1327632978490396,1.0025537320280673,1.5696073229707224,ANSWER-CORRELATION-ARCCOS
32244,Are you in favor of stricter controls on equal pay for women and men?,32280,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.134000704076234,1.0025537320280673,1.5680227531279547,ANSWER-CORRELATION-ARCCOS
32249,Should the construction of new nuclear power plants in Switzerland be allowed again?,32271,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.134768791102739,1.0025537320280673,1.564833244651812,ANSWER-CORRELATION-ARCCOS
32214,"Do you support an increase in the retirement age (e.g., to 67)?",32217,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",1.135273473707589,1.2382813122482046,1.57069289211437,ANSWER-CORRELATION-ARCCOS
32245,Should busy sections of highways be widened?,32247,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",1.1364560257452767,0.7428621424607029,1.1025397273380024,ANSWER-CORRELATION-ARCCOS
